timestamp,timestamp,anomaly%,annotations
01:33:36,-,-,-
01:35:12,-,-,-
01:36:48,0,-,-
01:38:24,0,-,-
01:40:00,0,-,-
01:41:36,0,-,-
01:43:12,0.009,-,-
01:44:48,0.0157,-,-
01:46:24,0.0912,-,-
01:48:00,0.3891,-,-
01:49:36,0.3797,-,-
01:51:12,0.3849,-,-
01:52:48,0.3542,-,-
01:54:24,0.295,-,-
01:56:00,0.273,-,-
01:57:36,0.3614,-,-
01:59:12,0.1878,-,-
02:00:48,0.0347,-,-
02:02:24,0.0008,-,-
02:04:00,0.001,-,-
02:05:36,0.0004,-,-
02:07:12,0.0002,-,-
02:08:48,0.0001,-,-
02:10:24,0.0003,-,-
02:12:00,0.0012,-,-
02:13:36,0.0015,-,-
02:15:12,0.0007,-,-
02:16:48,0.0004,-,-
02:18:24,0.0008,-,-
02:20:00,0,-,-
02:21:36,0,-,-
02:23:12,0,-,-
02:24:48,0,-,-
02:26:24,0,-,-
02:28:00,0,-,-
02:29:36,0,-,-
02:31:12,0,-,-
02:32:48,0,-,-
02:34:24,0,-,-
02:36:00,0,-,-
02:37:36,0,-,-
02:39:12,0,-,-
02:40:48,0,-,-
02:42:24,0,-,-
02:44:00,0,-,-
02:45:36,0,-,-
02:47:12,0,-,-
02:48:48,0,-,-
02:50:24,0,-,-
02:52:00,0,-,-
02:53:36,0,-,-
02:55:12,0,-,-
02:56:48,0,-,-
02:58:24,0,-,-
03:00:00,0,-,-
03:01:36,0,-,-
03:03:12,0,-,-
03:04:48,0,-,-
03:06:24,0,-,-
03:08:00,0,-,-
03:09:36,0,-,-
03:11:12,0,-,-
03:12:48,0,-,-
03:14:24,0,-,-
03:16:00,0,-,-
03:17:36,0,-,-
03:19:12,0,-,-
03:20:48,0,-,-
03:22:24,0,-,-
03:24:00,0,-,-
03:25:36,0,-,-
03:27:12,0,-,-
03:28:48,0,-,-
03:30:24,0,-,-
03:32:00,0,-,-
03:33:36,0,-,-
03:35:12,0,-,-
03:36:48,0,-,-
03:38:24,0,-,-
03:40:00,0,-,-
03:41:36,0,-,-
03:43:12,0,-,-
03:44:48,0,-,-
03:46:24,0,-,-
03:48:00,0,-,-
03:49:36,0,-,-
03:51:12,0,-,-
03:52:48,0.0005,-,-
03:54:24,0.0011,-,-
03:56:00,0,-,-
03:57:36,0,-,-
03:59:12,0.0001,-,-
04:00:48,0.0002,-,-
04:02:24,0.0003,-,-
04:04:00,0,-,-
04:05:36,0,-,-
04:07:12,0,-,-
04:08:48,0,-,-
04:10:24,0,-,-
04:12:00,0,-,-
04:13:36,0,-,-
04:15:12,0,-,-
04:16:48,0,-,-
04:18:24,0,-,-
04:20:00,0,-,-
04:21:36,0.0038,-,-
04:23:12,0.0019,-,-
04:24:48,0.0001,-,-
04:26:24,0.0001,-,-
04:28:00,0,-,-
04:29:36,0,-,-
04:31:12,0,-,-
04:32:48,0,-,-
04:34:24,0,-,-
04:36:00,0,-,-
04:37:36,0,-,-
04:39:12,0,-,-
04:40:48,0.0006,-,-
04:42:24,0.0012,-,-
04:44:00,0,-,-
04:45:36,0,-,-
04:47:12,0,-,-
04:48:48,0,-,-
04:50:24,0,-,-
04:52:00,0.0001,-,-
04:53:36,0,-,-
04:55:12,0,-,-
04:56:48,0,-,-
04:58:24,0,-,-
05:00:00,0,-,-
05:01:36,0,-,-
05:03:12,0,-,-
05:04:48,0,-,-
05:06:24,0,-,-
05:08:00,0,-,-
05:09:36,0,-,-
05:11:12,0,-,-
05:12:48,0,-,-
05:14:24,0,-,-
05:16:00,0,-,-
05:17:36,0,-,-
05:19:12,0,-,-
05:20:48,0,-,-
05:22:24,0,-,-
05:24:00,0,-,-
05:25:36,0,-,-
05:27:12,0,-,-
05:28:48,0,-,-
05:30:24,0,-,-
05:32:00,0,-,-
05:33:36,0,-,-
05:35:12,0.0008,-,-
05:36:48,0.0008,-,-
05:38:24,0,-,-
05:40:00,0,-,-
05:41:36,0,-,-
05:43:12,0,-,-
05:44:48,0,-,-
05:46:24,0,-,-
05:48:00,0,-,-
05:49:36,0,-,-
05:51:12,0,-,-
05:52:48,0,-,-
05:54:24,0,-,-
05:56:00,0,-,-
05:57:36,0,-,-
05:59:12,0,-,-
06:00:48,0,-,-
06:02:24,0,-,-
06:04:00,0,-,-
06:05:36,0,-,-
06:07:12,0,-,-
06:08:48,0,-,-
06:10:24,0,-,-
06:12:00,0,-,-
06:13:36,0,-,-
06:15:12,0.0001,-,-
06:16:48,0.0001,-,-
06:18:24,0.0001,-,-
06:20:00,0.0003,-,-
06:21:36,0.0001,-,-
06:23:12,0,-,-
