timestamp,timestamp,anomaly%,annotations
1781910009000,1.4,-,-
1781910018000,0.5,-,-
1781910027000,0.1820835,-,-
1781910036000,0.1399341,-,-
1781910045000,0.3,-,-
1781910054000,0.1150483,-,-
1781910063000,0.3427542,-,-
1781910072000,0.4130177,-,-
1781910081000,0.3,-,-
1781910090000,0,-,-
1781910099000,0.2,-,-
1781910108000,0.1725677,-,-
1781910117000,2.6913002,-,-
1781910126000,1.3724209,-,-
1781910135000,0.6047972,-,-
1781910144000,0.169792,-,-
1781910153000,0.0293446,-,-
1781910162000,0.1666797,-,-
1781910171000,0.0079671,-,-
1781910180000,0.125,-,-
1781910189000,0.8354484,-,-
1781910198000,0.25,-,-
1781910207000,0.1,-,-
1781910216000,0.240038,-,-
1781910225000,0.0079696,-,-
1781910234000,0.031709,-,-
1781910243000,0.2920442,-,-
1781910252000,1.5,-,-
1781910261000,0.3,-,-
1781910270000,0.125,-,-
1781910279000,0.1587022,-,-
1781910288000,0.0516208,-,-
1781910297000,0.1059753,-,-
1781910306000,0.1883614,-,-
1781910315000,1.6619827,-,-
1781910324000,0.5457312,-,-
1781910333000,0.5039781,-,-
1781910342000,0.0733832,-,-
1781910351000,0.1412934,-,-
1781910360000,0.2399898,-,-
1781910369000,0.2389832,-,-
1781910378000,2.4602218,-,-
1781910387000,0.2238626,-,-
1781910396000,0.1349517,-,-
1781910405000,0.1333202,-,-
1781910414000,0.2917048,-,-
1781910423000,0.1126755,-,-
1781910432000,0.198361,-,-
1781910441000,1.6492787,-,-
1781910450000,0.2400379,-,-
1781910459000,0.2079697,-,-
1781910468000,0.1150359,-,-
1781910477000,0.0206582,-,-
1781910486000,0.2658224,-,-
1781910495000,0.8252011,-,-
1781910504000,0.8612634,-,-
1781910513000,0.2032653,-,-
1781910522000,0.5951252,-,-
1781910531000,0.0238998,-,-
1781910540000,0.125,-,-
1781910549000,0.9228783,-,-
1781910558000,2.2465287,-,-
1781910567000,1.0234352,-,-
1781910576000,1.3133815,-,-
1781910585000,0.6500382,-,-
1781910594000,0.0932881,-,-
1781910603000,0.8793591,-,-
1781910612000,0.2400495,-,-
1781910621000,1.4974528,-,-
1781910630000,1.0400712,-,-
1781910639000,0.743389,-,-
1781910648000,1.0099543,-,-
1781910657000,0.9641618,-,-
1781910666000,0.6765418,-,-
1781910675000,0.2707446,-,-
1781910684000,1.8314902,-,-
1781910693000,1.4173814,-,-
1781910702000,0.5597926,-,-
1781910711000,0.2380285,-,-
1781910720000,0.1983571,-,-
1781910729000,0.1413143,-,-
1781910738000,0.9700787,-,-
1781910747000,1.9257362,-,-
1781910756000,0.1249988,-,-
1781910765000,0.8156496,-,-
1781910774000,0.444648,-,-
1781910783000,0.6300863,-,-
1781910792000,0.615029,-,-
1781910801000,1.6226898,-,-
1781910810000,1.6399401,-,-
1781910819000,0.3610779,-,-
1781910828000,1.7956578,-,-
1781910837000,0.2206866,-,-
1781910846000,0.5099931,-,-
1781910855000,0.1380621,-,-
