timestamp,status,files_total,bytes_total,files_delta,bytes_delta,scan_latency_ms
2026-06-20T05:14:39+07:00,ok,71,1130124379,0,0,1.2
2026-06-20T05:14:50+07:00,ok,71,1130124379,0,0,0.8
2026-06-20T05:15:01+07:00,ok,71,1130124379,0,0,1.1
2026-06-20T05:15:12+07:00,ok,71,1130124379,0,0,0.7
2026-06-20T05:15:23+07:00,ok,71,1130124379,0,0,0.7
2026-06-20T05:15:34+07:00,ok,71,1130124379,0,0,3.4
2026-06-20T05:15:45+07:00,ok,71,1130124379,0,0,1.0
2026-06-20T05:15:56+07:00,ok,71,1130124379,0,0,4.0
2026-06-20T05:16:07+07:00,ok,71,1130124379,0,0,0.7
2026-06-20T05:16:18+07:00,ok,71,1130124379,0,0,1.2
2026-06-20T05:16:29+07:00,ok,72,1135707616,1,5583237,1.3
2026-06-20T05:16:40+07:00,ok,72,1135707616,0,0,1.3
2026-06-20T05:16:51+07:00,ok,72,1135707616,0,0,0.6
2026-06-20T05:17:02+07:00,ok,72,1135707616,0,0,0.8
2026-06-20T05:17:13+07:00,ok,72,1135707616,0,0,2.3
2026-06-20T05:17:24+07:00,ok,72,1135707616,0,0,1.2
2026-06-20T05:17:35+07:00,ok,72,1135707616,0,0,0.7
2026-06-20T05:17:46+07:00,ok,72,1135707616,0,0,3.3
2026-06-20T05:17:57+07:00,ok,72,1135707616,0,0,0.7
2026-06-20T05:18:08+07:00,ok,72,1135707616,0,0,0.6
2026-06-20T05:18:19+07:00,ok,72,1135707616,0,0,0.7
2026-06-20T05:18:31+07:00,ok,72,1136047441,0,339825,4.2
2026-06-20T05:18:42+07:00,ok,72,1136047441,0,0,0.8
2026-06-20T05:18:53+07:00,ok,72,1136047441,0,0,0.7
2026-06-20T05:19:04+07:00,ok,72,1136047441,0,0,1.3
2026-06-20T05:19:15+07:00,ok,72,1136047441,0,0,0.7
2026-06-20T05:19:26+07:00,ok,72,1136047441,0,0,0.6
2026-06-20T05:19:37+07:00,ok,72,1136047441,0,0,1.0
2026-06-20T05:19:48+07:00,ok,72,1136047441,0,0,1.3
2026-06-20T05:19:59+07:00,ok,72,1136047441,0,0,0.7
2026-06-20T05:20:10+07:00,ok,72,1136047441,0,0,0.6
2026-06-20T05:20:21+07:00,ok,72,1136047441,0,0,1.2
2026-06-20T05:20:32+07:00,ok,73,1167849939,1,31802498,3.1
2026-06-20T05:20:43+07:00,ok,73,1167849939,0,0,0.8
2026-06-20T05:20:54+07:00,ok,73,1167849939,0,0,3.1
2026-06-20T05:21:05+07:00,ok,73,1167849939,0,0,0.7
2026-06-20T05:21:16+07:00,ok,73,1167849939,0,0,0.7
2026-06-20T05:21:27+07:00,ok,73,1167849939,0,0,0.6
2026-06-20T05:21:38+07:00,ok,73,1167849939,0,0,0.7
2026-06-20T05:21:50+07:00,ok,73,1167849939,0,0,1.4
2026-06-20T05:22:01+07:00,ok,73,1167849939,0,0,0.9
2026-06-20T05:22:12+07:00,ok,73,1167849939,0,0,1.4
2026-06-20T05:22:23+07:00,ok,73,1167849939,0,0,1.3
2026-06-20T05:22:34+07:00,ok,72,1135006252,-1,-32843687,1.8
2026-06-20T05:22:45+07:00,ok,72,1135006252,0,0,0.7
2026-06-20T05:22:56+07:00,ok,72,1135006252,0,0,0.6
2026-06-20T05:23:07+07:00,ok,72,1135006252,0,0,0.7
2026-06-20T05:23:18+07:00,ok,72,1135006252,0,0,0.6
2026-06-20T05:23:29+07:00,ok,72,1135006252,0,0,0.9
2026-06-20T05:23:40+07:00,ok,72,1135006252,0,0,0.9
2026-06-20T05:23:52+07:00,ok,72,1135006252,0,0,0.7
2026-06-20T05:24:03+07:00,ok,72,1135006252,0,0,1.7
2026-06-20T05:24:14+07:00,ok,72,1135006252,0,0,0.6
2026-06-20T05:24:25+07:00,ok,72,1135006252,0,0,0.8
2026-06-20T05:24:36+07:00,ok,71,1102495324,-1,-32510928,0.8
2026-06-20T05:24:47+07:00,ok,71,1102495324,0,0,0.6
2026-06-20T05:24:58+07:00,ok,71,1102495324,0,0,0.7
2026-06-20T05:25:09+07:00,ok,71,1102495324,0,0,0.8
2026-06-20T05:25:20+07:00,ok,71,1102495324,0,0,1.4
2026-06-20T05:25:31+07:00,ok,71,1102495324,0,0,0.7
2026-06-20T05:25:42+07:00,ok,71,1102495324,0,0,0.7
2026-06-20T05:25:53+07:00,ok,71,1102495324,0,0,1.2
2026-06-20T05:26:04+07:00,ok,71,1102495324,0,0,0.7
2026-06-20T05:26:15+07:00,ok,71,1102495324,0,0,0.8
2026-06-20T05:26:26+07:00,ok,71,1102495324,0,0,1.1
2026-06-20T05:26:37+07:00,ok,72,1101358167,1,-1137157,0.6
2026-06-20T05:26:49+07:00,ok,72,1101358167,0,0,0.6
2026-06-20T05:27:00+07:00,ok,72,1101358167,0,0,0.8
2026-06-20T05:27:11+07:00,ok,72,1101358167,0,0,0.8
2026-06-20T05:27:22+07:00,ok,72,1101358167,0,0,0.6
2026-06-20T05:27:33+07:00,ok,72,1101358167,0,0,0.7
2026-06-20T05:27:44+07:00,ok,72,1101358167,0,0,4.3
2026-06-20T05:27:55+07:00,ok,72,1101358167,0,0,0.7
2026-06-20T05:28:06+07:00,ok,72,1101358167,0,0,0.7
2026-06-20T05:28:17+07:00,ok,72,1101358167,0,0,1.2
2026-06-20T05:28:29+07:00,ok,73,1105291183,1,3933016,0.7
2026-06-20T05:28:40+07:00,ok,73,1133157285,0,27866102,1.0
2026-06-20T05:28:51+07:00,ok,73,1133157285,0,0,0.7
2026-06-20T05:29:02+07:00,ok,73,1133157285,0,0,0.7
2026-06-20T05:29:13+07:00,ok,73,1133157285,0,0,0.7
2026-06-20T05:29:24+07:00,ok,73,1133157285,0,0,1.0
2026-06-20T05:29:35+07:00,ok,73,1133157285,0,0,0.8
2026-06-20T05:29:46+07:00,ok,73,1133157285,0,0,0.6
2026-06-20T05:29:57+07:00,ok,73,1133157285,0,0,2.3
2026-06-20T05:30:08+07:00,ok,73,1133157285,0,0,0.7
2026-06-20T05:30:19+07:00,ok,73,1133157285,0,0,0.9
2026-06-20T05:30:30+07:00,ok,73,1133157285,0,0,0.8
2026-06-20T05:30:41+07:00,ok,73,1133498800,0,341515,1.2
2026-06-20T05:30:52+07:00,ok,73,1133498800,0,0,0.9
2026-06-20T05:31:03+07:00,ok,73,1133498800,0,0,0.9
2026-06-20T05:31:14+07:00,ok,73,1133498800,0,0,0.9
2026-06-20T05:31:25+07:00,ok,73,1133498800,0,0,0.8
2026-06-20T05:31:36+07:00,ok,73,1133498800,0,0,0.8
2026-06-20T05:31:47+07:00,ok,73,1133498800,0,0,0.8
2026-06-20T05:31:58+07:00,ok,73,1133498800,0,0,0.8
2026-06-20T05:32:10+07:00,ok,73,1133498800,0,0,1.9
2026-06-20T05:32:21+07:00,ok,73,1133498800,0,0,1.1
2026-06-20T05:32:32+07:00,ok,73,1133498800,0,0,1.6
2026-06-20T05:32:43+07:00,ok,74,1217723825,1,84225025,0.6
2026-06-20T05:32:54+07:00,ok,74,1217723825,0,0,0.7
2026-06-20T05:33:05+07:00,ok,74,1217723825,0,0,0.8
2026-06-20T05:33:16+07:00,ok,74,1217723825,0,0,0.7
2026-06-20T05:33:27+07:00,ok,74,1217723825,0,0,0.7
2026-06-20T05:33:38+07:00,ok,74,1217723825,0,0,0.9
2026-06-20T05:33:49+07:00,ok,74,1217723825,0,0,0.7
2026-06-20T05:34:00+07:00,ok,74,1217723825,0,0,1.1
2026-06-20T05:34:11+07:00,ok,74,1217723825,0,0,1.4
2026-06-20T05:34:22+07:00,ok,74,1217723825,0,0,0.6
2026-06-20T05:34:34+07:00,ok,75,1186445086,1,-31278739,1.9
2026-06-20T05:34:45+07:00,ok,75,1186445086,0,0,0.6
2026-06-20T05:34:56+07:00,ok,75,1186445086,0,0,0.9
2026-06-20T05:35:07+07:00,ok,75,1186445086,0,0,0.7
2026-06-20T05:35:18+07:00,ok,75,1186445086,0,0,1.1
2026-06-20T05:35:29+07:00,ok,75,1186445086,0,0,0.8
2026-06-20T05:35:40+07:00,ok,75,1186445086,0,0,0.7
2026-06-20T05:35:51+07:00,ok,75,1186445086,0,0,0.7
2026-06-20T05:36:02+07:00,ok,75,1186445086,0,0,0.7
2026-06-20T05:36:13+07:00,ok,75,1186445086,0,0,0.8
2026-06-20T05:36:24+07:00,ok,75,1186445086,0,0,0.8
2026-06-20T05:36:35+07:00,ok,75,1186785714,0,340628,0.6
2026-06-20T05:36:46+07:00,ok,75,1186785714,0,0,0.6
2026-06-20T05:36:57+07:00,ok,75,1186785714,0,0,0.8
2026-06-20T05:37:08+07:00,ok,75,1186785714,0,0,2.2
2026-06-20T05:37:19+07:00,ok,75,1186785714,0,0,2.0
2026-06-20T05:37:31+07:00,ok,75,1186785714,0,0,1.0
2026-06-20T05:37:42+07:00,ok,75,1186785714,0,0,0.8
2026-06-20T05:37:53+07:00,ok,75,1186785714,0,0,0.6
2026-06-20T05:38:04+07:00,ok,75,1186785714,0,0,1.1
2026-06-20T05:38:15+07:00,ok,75,1186785714,0,0,0.7
2026-06-20T05:38:26+07:00,ok,75,1186785714,0,0,0.7
2026-06-20T05:38:37+07:00,ok,75,1186388163,0,-397551,1.1
2026-06-20T05:38:48+07:00,ok,75,1186388163,0,0,0.8
2026-06-20T05:38:59+07:00,ok,75,1186388163,0,0,0.8
2026-06-20T05:39:10+07:00,ok,75,1186388163,0,0,0.7
2026-06-20T05:39:21+07:00,ok,75,1186388163,0,0,1.0
2026-06-20T05:39:32+07:00,ok,75,1186388163,0,0,1.5
2026-06-20T05:39:43+07:00,ok,75,1186388163,0,0,0.9
2026-06-20T05:39:54+07:00,ok,75,1186388163,0,0,0.9
2026-06-20T05:40:05+07:00,ok,75,1186388163,0,0,0.7
2026-06-20T05:40:16+07:00,ok,75,1186388163,0,0,0.8
2026-06-20T05:40:28+07:00,ok,75,1186388163,0,0,0.6
2026-06-20T05:40:39+07:00,ok,75,1186725862,0,337699,0.8
2026-06-20T05:40:50+07:00,ok,75,1186725862,0,0,0.7
2026-06-20T05:41:01+07:00,ok,75,1186725862,0,0,1.5
2026-06-20T05:41:12+07:00,ok,75,1186725862,0,0,3.0
2026-06-20T05:41:23+07:00,ok,75,1186725862,0,0,2.3
2026-06-20T05:41:34+07:00,ok,75,1186725862,0,0,0.6
2026-06-20T05:41:45+07:00,ok,75,1186725862,0,0,3.0
2026-06-20T05:41:57+07:00,ok,75,1186725862,0,0,1.2
2026-06-20T05:42:08+07:00,ok,75,1186725862,0,0,1.3
2026-06-20T05:42:19+07:00,ok,75,1186725862,0,0,1.3
2026-06-20T05:42:31+07:00,ok,75,1186725862,0,0,0.7
2026-06-20T05:42:42+07:00,ok,75,1187064025,0,338163,0.8
2026-06-20T05:42:53+07:00,ok,75,1187064025,0,0,0.7
2026-06-20T05:43:04+07:00,ok,75,1187064025,0,0,0.6
2026-06-20T05:43:15+07:00,ok,75,1187064025,0,0,1.8
2026-06-20T05:43:26+07:00,ok,75,1187064025,0,0,1.0
2026-06-20T05:43:37+07:00,ok,75,1187064025,0,0,1.5
2026-06-20T05:43:48+07:00,ok,75,1187064025,0,0,0.7
2026-06-20T05:43:59+07:00,ok,75,1187064025,0,0,0.6
2026-06-20T05:44:10+07:00,ok,75,1187064025,0,0,1.0
2026-06-20T05:44:21+07:00,ok,75,1187064025,0,0,0.6
2026-06-20T05:44:32+07:00,ok,75,1187064025,0,0,0.7
2026-06-20T05:44:43+07:00,ok,74,1155289176,-1,-31774849,0.8
2026-06-20T05:44:54+07:00,ok,74,1155289176,0,0,1.0
2026-06-20T05:45:06+07:00,ok,74,1155289176,0,0,1.8
2026-06-20T05:45:17+07:00,ok,74,1155289176,0,0,1.1
2026-06-20T05:45:28+07:00,ok,74,1155289176,0,0,1.2
2026-06-20T05:45:39+07:00,ok,74,1155289176,0,0,0.6
2026-06-20T05:45:50+07:00,ok,74,1155289176,0,0,0.7
2026-06-20T05:46:01+07:00,ok,74,1155289176,0,0,0.6
2026-06-20T05:46:12+07:00,ok,74,1155289176,0,0,0.6
2026-06-20T05:46:23+07:00,ok,74,1155289176,0,0,0.8
2026-06-20T05:46:34+07:00,ok,75,1155626127,1,336951,0.7
2026-06-20T05:46:45+07:00,ok,75,1155626127,0,0,0.8
2026-06-20T05:46:56+07:00,ok,75,1155626127,0,0,0.8
2026-06-20T05:47:07+07:00,ok,75,1155626127,0,0,1.5
2026-06-20T05:47:18+07:00,ok,75,1155626127,0,0,0.7
2026-06-20T05:47:29+07:00,ok,75,1155626127,0,0,0.9
2026-06-20T05:47:40+07:00,ok,75,1155626127,0,0,1.3
2026-06-20T05:47:52+07:00,ok,75,1155626127,0,0,0.9
2026-06-20T05:48:03+07:00,ok,75,1155626127,0,0,1.0
2026-06-20T05:48:14+07:00,ok,75,1155626127,0,0,0.7
2026-06-20T05:48:25+07:00,ok,75,1155626127,0,0,1.9
2026-06-20T05:48:36+07:00,ok,75,1155961246,0,335119,0.9
2026-06-20T05:48:47+07:00,ok,75,1155961246,0,0,0.8
2026-06-20T05:48:58+07:00,ok,75,1155961246,0,0,0.7
2026-06-20T05:49:09+07:00,ok,75,1155961246,0,0,0.8
2026-06-20T05:49:20+07:00,ok,75,1155961246,0,0,0.8
2026-06-20T05:49:31+07:00,ok,75,1155961246,0,0,0.9
2026-06-20T05:49:42+07:00,ok,75,1155961246,0,0,0.6
2026-06-20T05:49:53+07:00,ok,75,1155961246,0,0,1.1
2026-06-20T05:50:04+07:00,ok,75,1155961246,0,0,1.2
2026-06-20T05:50:15+07:00,ok,75,1155961246,0,0,0.8
2026-06-20T05:50:25+07:00,ok,75,1155961246,0,0,1.0
2026-06-20T05:50:36+07:00,ok,75,1156298403,0,337157,0.9
2026-06-20T05:50:47+07:00,ok,75,1156298403,0,0,0.7
2026-06-20T05:50:58+07:00,ok,75,1156298403,0,0,0.7
2026-06-20T05:51:09+07:00,ok,75,1156298403,0,0,0.6
2026-06-20T05:51:20+07:00,ok,75,1156298403,0,0,1.6
2026-06-20T05:51:31+07:00,ok,75,1156298403,0,0,0.9
2026-06-20T05:51:42+07:00,ok,75,1156298403,0,0,0.7
2026-06-20T05:51:53+07:00,ok,75,1156298403,0,0,2.4
2026-06-20T05:52:04+07:00,ok,75,1156298403,0,0,0.6
2026-06-20T05:52:15+07:00,ok,75,1156298403,0,0,0.7
2026-06-20T05:52:26+07:00,ok,75,1156298403,0,0,0.8
2026-06-20T05:52:37+07:00,ok,75,1156637463,0,339060,2.8
2026-06-20T05:52:48+07:00,ok,75,1156637463,0,0,0.7
2026-06-20T05:52:59+07:00,ok,75,1156637463,0,0,0.6
2026-06-20T05:53:10+07:00,ok,75,1156637463,0,0,0.7
2026-06-20T05:53:21+07:00,ok,75,1156637463,0,0,0.8
2026-06-20T05:53:31+07:00,ok,75,1156637463,0,0,2.0
2026-06-20T05:53:42+07:00,ok,75,1156637463,0,0,0.7
2026-06-20T05:53:53+07:00,ok,75,1156637463,0,0,0.8
2026-06-20T05:54:04+07:00,ok,75,1156637463,0,0,0.6
2026-06-20T05:54:15+07:00,ok,75,1156637463,0,0,0.7
2026-06-20T05:54:26+07:00,ok,75,1156637463,0,0,0.6
2026-06-20T05:54:37+07:00,ok,75,1156974816,0,337353,0.7
2026-06-20T05:54:48+07:00,ok,75,1156974816,0,0,0.7
2026-06-20T05:54:59+07:00,ok,75,1156974816,0,0,0.9
2026-06-20T05:55:10+07:00,ok,75,1156974816,0,0,0.6
2026-06-20T05:55:21+07:00,ok,75,1156974816,0,0,1.4
2026-06-20T05:55:32+07:00,ok,75,1156974816,0,0,4.0
2026-06-20T05:55:43+07:00,ok,75,1156974816,0,0,0.8
2026-06-20T05:55:54+07:00,ok,75,1156974816,0,0,1.0
2026-06-20T05:56:05+07:00,ok,75,1156974816,0,0,0.9
2026-06-20T05:56:16+07:00,ok,75,1156974816,0,0,0.6
2026-06-20T05:56:27+07:00,ok,75,1156974816,0,0,0.7
2026-06-20T05:56:38+07:00,ok,75,1157316929,0,342113,0.6
2026-06-20T05:56:49+07:00,ok,75,1157316929,0,0,0.7
2026-06-20T05:57:00+07:00,ok,75,1157316929,0,0,1.1
2026-06-20T05:57:11+07:00,ok,75,1157316929,0,0,2.1
2026-06-20T05:57:22+07:00,ok,75,1157316929,0,0,2.7
2026-06-20T05:57:33+07:00,ok,75,1157316929,0,0,0.6
2026-06-20T05:57:43+07:00,ok,75,1157316929,0,0,0.7
2026-06-20T05:57:54+07:00,ok,75,1157316929,0,0,0.8
2026-06-20T05:58:05+07:00,ok,75,1157316929,0,0,0.7
2026-06-20T05:58:16+07:00,ok,75,1157316929,0,0,0.7
2026-06-20T05:58:27+07:00,ok,75,1157316929,0,0,0.7
2026-06-20T05:58:38+07:00,ok,75,1157658829,0,341900,0.7
2026-06-20T05:58:49+07:00,ok,75,1157658829,0,0,0.7
2026-06-20T05:59:00+07:00,ok,75,1157658829,0,0,0.6
2026-06-20T05:59:11+07:00,ok,75,1157658829,0,0,0.7
2026-06-20T05:59:22+07:00,ok,75,1157658829,0,0,0.6
2026-06-20T05:59:33+07:00,ok,75,1157658829,0,0,0.8
2026-06-20T05:59:44+07:00,ok,75,1157658829,0,0,0.9
2026-06-20T05:59:55+07:00,ok,75,1157658829,0,0,0.6
2026-06-20T06:00:06+07:00,ok,75,1157658829,0,0,0.9
2026-06-20T06:00:17+07:00,ok,75,1157658829,0,0,0.8
2026-06-20T06:00:28+07:00,ok,75,1157658829,0,0,1.1
2026-06-20T06:00:39+07:00,ok,75,1123424936,0,-34233893,0.8
2026-06-20T06:00:50+07:00,ok,75,1123424936,0,0,1.5
2026-06-20T06:01:00+07:00,ok,75,1123424936,0,0,0.7
2026-06-20T06:01:11+07:00,ok,75,1123424936,0,0,0.6
2026-06-20T06:01:22+07:00,ok,75,1123424936,0,0,0.8
2026-06-20T06:01:33+07:00,ok,75,1123424936,0,0,0.8
2026-06-20T06:01:44+07:00,ok,75,1123424936,0,0,1.0
2026-06-20T06:01:55+07:00,ok,75,1123424936,0,0,0.7
2026-06-20T06:02:06+07:00,ok,75,1123424936,0,0,0.7
2026-06-20T06:02:17+07:00,ok,75,1123424936,0,0,1.1
2026-06-20T06:02:28+07:00,ok,75,1123424936,0,0,2.5
2026-06-20T06:02:39+07:00,ok,75,1123763748,0,338812,1.4
2026-06-20T06:02:50+07:00,ok,75,1123763748,0,0,0.6
2026-06-20T06:03:01+07:00,ok,75,1123763748,0,0,0.8
2026-06-20T06:03:12+07:00,ok,75,1123763748,0,0,1.3
2026-06-20T06:03:23+07:00,ok,75,1123763748,0,0,0.7
2026-06-20T06:03:34+07:00,ok,75,1123763748,0,0,1.1
2026-06-20T06:03:45+07:00,ok,75,1123763748,0,0,0.6
2026-06-20T06:03:56+07:00,ok,75,1123763748,0,0,0.6
2026-06-20T06:04:07+07:00,ok,75,1123763748,0,0,0.6
2026-06-20T06:04:18+07:00,ok,75,1123763748,0,0,0.7
2026-06-20T06:04:29+07:00,ok,75,1123763748,0,0,1.0
2026-06-20T06:04:40+07:00,ok,76,1124102616,1,338868,0.7
2026-06-20T06:04:51+07:00,ok,76,1124102616,0,0,0.8
2026-06-20T06:05:01+07:00,ok,76,1124102616,0,0,0.8
2026-06-20T06:05:12+07:00,ok,76,1124102616,0,0,1.2
2026-06-20T06:05:23+07:00,ok,76,1124102616,0,0,0.8
2026-06-20T06:05:34+07:00,ok,76,1124102616,0,0,0.8
2026-06-20T06:05:45+07:00,ok,76,1124102616,0,0,0.7
2026-06-20T06:05:56+07:00,ok,76,1124102616,0,0,1.1
2026-06-20T06:06:07+07:00,ok,76,1124102616,0,0,1.4
2026-06-20T06:06:18+07:00,ok,76,1124102616,0,0,0.8
2026-06-20T06:06:29+07:00,ok,76,1124102616,0,0,0.8
2026-06-20T06:06:40+07:00,ok,76,1124439433,0,336817,1.4
2026-06-20T06:06:51+07:00,ok,76,1124439433,0,0,0.6
2026-06-20T06:07:02+07:00,ok,76,1124439433,0,0,1.1
2026-06-20T06:07:13+07:00,ok,76,1124439433,0,0,1.2
2026-06-20T06:07:24+07:00,ok,76,1124439433,0,0,0.7
2026-06-20T06:07:35+07:00,ok,76,1124439433,0,0,1.0
2026-06-20T06:07:46+07:00,ok,76,1124439433,0,0,0.8
2026-06-20T06:07:57+07:00,ok,76,1124439433,0,0,1.1
2026-06-20T06:08:07+07:00,ok,76,1124439433,0,0,1.1
2026-06-20T06:08:18+07:00,ok,76,1124439433,0,0,0.8
2026-06-20T06:08:29+07:00,ok,76,1124439433,0,0,1.2
2026-06-20T06:08:40+07:00,ok,76,1124776882,0,337449,0.7
2026-06-20T06:08:51+07:00,ok,76,1124776882,0,0,1.0
2026-06-20T06:09:02+07:00,ok,76,1124776882,0,0,0.6
2026-06-20T06:09:13+07:00,ok,76,1124776882,0,0,0.7
2026-06-20T06:09:24+07:00,ok,76,1124776882,0,0,0.7
2026-06-20T06:09:35+07:00,ok,76,1124776882,0,0,0.7
2026-06-20T06:09:46+07:00,ok,76,1124776882,0,0,1.1
2026-06-20T06:09:57+07:00,ok,76,1124776882,0,0,0.7
2026-06-20T06:10:08+07:00,ok,76,1124776882,0,0,0.6
2026-06-20T06:10:19+07:00,ok,76,1124776882,0,0,1.8
2026-06-20T06:10:30+07:00,ok,76,1124776882,0,0,0.7
2026-06-20T06:10:41+07:00,ok,76,1125118699,0,341817,0.6
2026-06-20T06:10:52+07:00,ok,76,1125118699,0,0,2.5
2026-06-20T06:11:03+07:00,ok,76,1125118699,0,0,0.6
2026-06-20T06:11:14+07:00,ok,76,1125118699,0,0,0.7
2026-06-20T06:11:25+07:00,ok,76,1125118699,0,0,0.8
2026-06-20T06:11:36+07:00,ok,76,1125118699,0,0,0.7
2026-06-20T06:11:47+07:00,ok,76,1125118699,0,0,1.4
2026-06-20T06:11:58+07:00,ok,76,1125118699,0,0,0.7
2026-06-20T06:12:09+07:00,ok,76,1125118699,0,0,1.4
2026-06-20T06:12:20+07:00,ok,76,1125118699,0,0,1.1
2026-06-20T06:12:30+07:00,ok,76,1125118699,0,0,0.7
2026-06-20T06:12:41+07:00,ok,76,1125456974,0,338275,3.6
2026-06-20T06:12:52+07:00,ok,76,1125456974,0,0,1.2
2026-06-20T06:13:03+07:00,ok,76,1125456974,0,0,0.6
2026-06-20T06:13:14+07:00,ok,76,1125456974,0,0,1.0
2026-06-20T06:13:25+07:00,ok,76,1125456974,0,0,0.8
2026-06-20T06:13:36+07:00,ok,76,1125456974,0,0,0.7
2026-06-20T06:13:47+07:00,ok,76,1125456974,0,0,1.3
2026-06-20T06:13:58+07:00,ok,76,1125456974,0,0,0.8
2026-06-20T06:14:09+07:00,ok,76,1125456974,0,0,0.8
2026-06-20T06:14:20+07:00,ok,76,1125456974,0,0,0.8
2026-06-20T06:14:31+07:00,ok,76,1125456974,0,0,0.7
2026-06-20T06:14:42+07:00,ok,77,1178225246,1,52768272,0.6
2026-06-20T06:14:53+07:00,ok,77,1178225246,0,0,1.0
2026-06-20T06:15:04+07:00,ok,77,1178225246,0,0,0.7
2026-06-20T06:15:15+07:00,ok,77,1178225246,0,0,0.7
2026-06-20T06:15:26+07:00,ok,77,1178225246,0,0,1.0
2026-06-20T06:15:37+07:00,ok,77,1178225246,0,0,1.7
2026-06-20T06:15:48+07:00,ok,77,1178225246,0,0,0.7
2026-06-20T06:15:59+07:00,ok,77,1178225246,0,0,1.9
2026-06-20T06:16:10+07:00,ok,77,1178225246,0,0,0.9
2026-06-20T06:16:21+07:00,ok,77,1178225246,0,0,0.8
2026-06-20T06:16:32+07:00,ok,77,1178225246,0,0,0.7
2026-06-20T06:16:43+07:00,ok,78,1178568886,1,343640,1.1
2026-06-20T06:16:54+07:00,ok,78,1178568886,0,0,0.6
2026-06-20T06:17:04+07:00,ok,78,1178568886,0,0,1.0
2026-06-20T06:17:15+07:00,ok,78,1178568886,0,0,0.7
2026-06-20T06:17:26+07:00,ok,78,1178568886,0,0,0.6
2026-06-20T06:17:37+07:00,ok,78,1178568886,0,0,0.6
2026-06-20T06:17:48+07:00,ok,78,1178568886,0,0,0.7
2026-06-20T06:17:59+07:00,ok,78,1178568886,0,0,0.7
2026-06-20T06:18:10+07:00,ok,78,1178568886,0,0,2.0
2026-06-20T06:18:21+07:00,ok,78,1178568886,0,0,0.7
2026-06-20T06:18:32+07:00,ok,78,1178568886,0,0,1.1
2026-06-20T06:18:43+07:00,ok,78,1178912191,0,343305,0.6
2026-06-20T06:18:54+07:00,ok,78,1178912191,0,0,1.4
2026-06-20T06:19:05+07:00,ok,78,1178912191,0,0,0.7
2026-06-20T06:19:16+07:00,ok,78,1178912191,0,0,0.9
2026-06-20T06:19:27+07:00,ok,78,1178912191,0,0,0.7
2026-06-20T06:19:38+07:00,ok,78,1178912191,0,0,0.9
2026-06-20T06:19:49+07:00,ok,78,1178912191,0,0,0.8
2026-06-20T06:20:00+07:00,ok,78,1178912191,0,0,0.7
2026-06-20T06:20:11+07:00,ok,78,1178912191,0,0,0.6
2026-06-20T06:20:22+07:00,ok,78,1178912191,0,0,0.6
2026-06-20T06:20:33+07:00,ok,78,1178912191,0,0,1.1
2026-06-20T06:20:44+07:00,ok,78,1179256106,0,343915,0.6
2026-06-20T06:20:55+07:00,ok,78,1179256106,0,0,0.8
2026-06-20T06:21:06+07:00,ok,78,1179256106,0,0,0.7
2026-06-20T06:21:17+07:00,ok,78,1179256106,0,0,0.8
2026-06-20T06:21:27+07:00,ok,78,1179256106,0,0,0.9
2026-06-20T06:21:38+07:00,ok,78,1179256106,0,0,0.6
2026-06-20T06:21:49+07:00,ok,78,1179256106,0,0,0.7
2026-06-20T06:22:00+07:00,ok,78,1179256106,0,0,1.0
2026-06-20T06:22:11+07:00,ok,78,1179256106,0,0,1.2
2026-06-20T06:22:22+07:00,ok,78,1179256106,0,0,1.0
2026-06-20T06:22:33+07:00,ok,78,1179256106,0,0,0.7
2026-06-20T06:22:44+07:00,ok,78,1179510808,0,254702,0.9
2026-06-20T06:22:55+07:00,ok,78,1179510808,0,0,0.9
2026-06-20T06:23:06+07:00,ok,78,1179510808,0,0,0.7
2026-06-20T06:23:17+07:00,ok,78,1179510808,0,0,0.8
2026-06-20T06:23:28+07:00,ok,78,1179510808,0,0,1.2
2026-06-20T06:23:39+07:00,ok,78,1179510808,0,0,2.2
2026-06-20T06:23:50+07:00,ok,78,1179510808,0,0,0.8
2026-06-20T06:24:01+07:00,ok,78,1179510808,0,0,1.2
2026-06-20T06:24:12+07:00,ok,78,1179510808,0,0,1.3
2026-06-20T06:24:23+07:00,ok,78,1179510808,0,0,1.0
2026-06-20T06:24:34+07:00,ok,78,1179510808,0,0,1.0
2026-06-20T06:24:45+07:00,ok,78,1179855336,0,344528,0.8
2026-06-20T06:24:56+07:00,ok,78,1179855336,0,0,1.0
2026-06-20T06:25:07+07:00,ok,78,1179855336,0,0,0.7
2026-06-20T06:25:17+07:00,ok,78,1179855336,0,0,0.9
2026-06-20T06:25:28+07:00,ok,78,1179855336,0,0,0.8
2026-06-20T06:25:40+07:00,ok,78,1179855336,0,0,2.2
2026-06-20T06:25:50+07:00,ok,78,1179855336,0,0,0.6
2026-06-20T06:26:02+07:00,ok,78,1179855336,0,0,0.8
2026-06-20T06:26:13+07:00,ok,78,1179855336,0,0,0.8
2026-06-20T06:26:24+07:00,ok,78,1179855336,0,0,0.7
2026-06-20T06:26:35+07:00,ok,78,1179855336,0,0,0.9
2026-06-20T06:26:46+07:00,ok,79,1180196340,1,341004,1.1
2026-06-20T06:26:57+07:00,ok,79,1180196340,0,0,0.6
2026-06-20T06:27:08+07:00,ok,79,1180196340,0,0,1.0
2026-06-20T06:27:19+07:00,ok,79,1180196340,0,0,0.8
