timestamp,Active (GiBy),Inactive (GiBy),Active(anon) (GiBy),Inactive(anon) (GiBy),Active(file) (GiBy),Inactive(file) (GiBy),Unevictable (GiBy),Mlocked (GiBy),anomaly%,annotations
03:48:27,1.3148,0.2168,0.6883,0.0014,0.6265,0.2154,0.0263,0.0263,-,-
03:49:18,1.3149,0.2169,0.6884,0.0014,0.6265,0.2156,0.0263,0.0263,-,-
03:50:09,1.3151,0.2171,0.6887,0.0014,0.6265,0.2157,0.0263,0.0263,-,-
03:51:00,1.3149,0.2172,0.6884,0.0014,0.6265,0.2158,0.0263,0.0263,-,-
03:51:51,1.3152,0.2174,0.6887,0.0014,0.6265,0.216,0.0263,0.0263,-,-
03:52:42,1.3328,0.2175,0.7063,0.0014,0.6265,0.2161,0.0263,0.0263,-,-
03:53:33,1.3453,0.2177,0.7188,0.0014,0.6265,0.2163,0.0263,0.0263,-,-
03:54:24,1.3391,0.2178,0.7126,0.0014,0.6265,0.2164,0.0263,0.0263,-,-
03:55:15,1.3212,0.2179,0.6947,0.0014,0.6265,0.2166,0.0263,0.0263,-,-
03:56:06,1.3136,0.2181,0.6871,0.0014,0.6265,0.2167,0.0263,0.0263,-,-
03:56:57,1.3138,0.2182,0.6873,0.0014,0.6265,0.2168,0.0263,0.0263,-,-
03:57:48,1.3137,0.2184,0.6872,0.0014,0.6265,0.217,0.0263,0.0263,-,-
03:58:39,1.314,0.2185,0.6876,0.0014,0.6265,0.2171,0.0263,0.0263,-,-
03:59:30,1.3143,0.2186,0.6878,0.0014,0.6265,0.2173,0.0263,0.0263,-,-
04:00:21,1.3283,0.2756,0.7017,0.0014,0.6266,0.2742,0.0263,0.0263,-,-
04:01:12,1.3496,0.3595,0.723,0.0014,0.6267,0.3581,0.0263,0.0263,-,-
04:02:03,1.3306,0.2698,0.7038,0.0014,0.6267,0.2685,0.0263,0.0263,-,-
04:02:54,1.3178,0.2246,0.6911,0.0014,0.6267,0.2232,0.0263,0.0263,-,-
04:03:45,1.3162,0.2194,0.6895,0.0014,0.6267,0.218,0.0263,0.0263,-,-
04:04:36,1.3165,0.2195,0.6897,0.0014,0.6267,0.2182,0.0263,0.0263,-,-
04:05:27,1.3166,0.2197,0.6898,0.0014,0.6267,0.2183,0.0263,0.0263,-,-
04:06:18,1.3164,0.2198,0.6897,0.0014,0.6267,0.2184,0.0263,0.0263,-,-
04:07:09,1.3163,0.22,0.6896,0.0014,0.6267,0.2186,0.0263,0.0263,-,-
04:08:00,1.3167,0.2201,0.6899,0.0014,0.6267,0.2187,0.0263,0.0263,-,-
04:08:51,1.3168,0.2203,0.69,0.0014,0.6267,0.2189,0.0263,0.0263,-,-
04:09:42,1.3166,0.2204,0.6899,0.0014,0.6267,0.219,0.0263,0.0263,-,-
04:10:33,1.3165,0.2205,0.6897,0.0014,0.6267,0.2192,0.0263,0.0263,-,-
04:11:24,1.3164,0.2207,0.6897,0.0014,0.6267,0.2193,0.0263,0.0263,-,-
04:12:15,1.3165,0.2208,0.6898,0.0014,0.6267,0.2194,0.0263,0.0263,-,-
04:13:06,1.3166,0.2209,0.6899,0.0014,0.6267,0.2196,0.0263,0.0263,-,-
04:13:57,1.3167,0.2211,0.69,0.0014,0.6267,0.2197,0.0263,0.0263,-,-
04:14:48,1.3168,0.2212,0.6901,0.0014,0.6267,0.2198,0.0263,0.0263,-,-
04:15:39,1.3169,0.2214,0.6902,0.0014,0.6267,0.22,0.0263,0.0263,-,-
04:16:30,1.3169,0.2215,0.6902,0.0014,0.6267,0.2201,0.0263,0.0263,-,-
04:17:21,1.3168,0.2216,0.69,0.0014,0.6267,0.2203,0.0263,0.0263,-,-
04:18:12,1.3164,0.2218,0.6897,0.0014,0.6267,0.2204,0.0263,0.0263,-,-
04:19:03,1.3161,0.2219,0.6894,0.0014,0.6267,0.2206,0.0263,0.0263,-,-
04:19:54,1.3163,0.2221,0.6896,0.0014,0.6267,0.2207,0.0263,0.0263,-,-
04:20:45,1.3165,0.2222,0.6898,0.0014,0.6267,0.2208,0.0263,0.0263,-,-
04:21:36,1.335,0.8306,0.7082,0.0014,0.6267,0.8293,0.0263,0.0263,-,-
04:22:27,1.3604,1.4604,0.7336,0.0014,0.6267,1.459,0.0263,0.0263,-,-
04:23:18,1.3764,1.7053,0.7497,0.0014,0.6268,1.7039,0.0263,0.0263,-,-
04:24:09,1.3767,1.6263,0.7499,0.0014,0.6268,1.625,0.0263,0.0263,-,-
