timestamp,timestamp,anomaly%,annotations
01:33:36,-,-,-
01:35:12,-,-,-
01:36:48,91.5,-,-
01:38:24,114.6,-,-
01:40:00,206.8,-,-
01:41:36,81.2,-,-
01:43:12,81.3,-,-
01:44:48,178.5,-,-
01:46:24,347.4,-,-
01:48:00,566.3,-,-
01:49:36,506.9,-,-
01:51:12,476.2,-,-
01:52:48,476.3,-,-
01:54:24,494,-,-
01:56:00,500.4,-,-
01:57:36,620.1,-,-
01:59:12,402.1,-,-
02:00:48,176.4,-,-
02:02:24,85.8,-,-
02:04:00,86.3,-,-
02:05:36,107.2,-,-
02:07:12,109.5,-,-
02:08:48,104.4,-,-
02:10:24,102.2,-,-
02:12:00,113.3,-,-
02:13:36,97.9,-,-
02:15:12,89.9,-,-
02:16:48,97.3,-,-
02:18:24,119.6,-,-
02:20:00,147.3,-,-
02:21:36,117.1,-,-
02:23:12,101,-,-
02:24:48,94.1,-,-
02:26:24,91.3,-,-
02:28:00,87.8,-,-
02:29:36,89.8,-,-
02:31:12,90.6,-,-
02:32:48,91.2,-,-
02:34:24,89.8,-,-
02:36:00,82,-,-
02:37:36,81.6,-,-
02:39:12,100.3,-,-
02:40:48,106.3,-,-
02:42:24,97,-,-
02:44:00,99.1,-,-
02:45:36,98.6,-,-
02:47:12,97.6,-,-
02:48:48,97.6,-,-
02:50:24,97.9,-,-
02:52:00,95.5,-,-
02:53:36,97.2,-,-
02:55:12,99.2,-,-
02:56:48,99.2,-,-
02:58:24,100.7,-,-
03:00:00,113,-,-
03:01:36,104.2,-,-
03:03:12,98.8,-,-
03:04:48,97.2,-,-
03:06:24,98.2,-,-
03:08:00,98.7,-,-
03:09:36,100.4,-,-
03:11:12,98.2,-,-
03:12:48,96.3,-,-
03:14:24,96.1,-,-
03:16:00,96.6,-,-
03:17:36,98.5,-,-
03:19:12,104.5,-,-
03:20:48,106.1,-,-
03:22:24,102.7,-,-
03:24:00,101.7,-,-
03:25:36,98.5,-,-
03:27:12,97.2,-,-
03:28:48,97.4,-,-
03:30:24,98,-,-
03:32:00,97.7,-,-
03:33:36,100.5,-,-
03:35:12,99.7,-,-
03:36:48,99.4,-,-
03:38:24,99.9,-,-
03:40:00,99,-,-
03:41:36,112.9,-,-
03:43:12,106,-,-
03:44:48,97.2,-,-
03:46:24,94.8,-,-
03:48:00,96.8,-,-
03:49:36,102.2,-,-
03:51:12,101,-,-
03:52:48,104,-,-
03:54:24,105.7,-,-
03:56:00,83.8,-,-
03:57:36,85.7,-,-
03:59:12,86.1,-,-
04:00:48,94.8,-,-
04:02:24,103.7,-,-
04:04:00,87.5,-,-
04:05:36,87.3,-,-
04:07:12,86.5,-,-
04:08:48,86.7,-,-
04:10:24,87.3,-,-
04:12:00,85.4,-,-
04:13:36,87.1,-,-
04:15:12,85.9,-,-
04:16:48,85.9,-,-
04:18:24,87.1,-,-
04:20:00,86.3,-,-
04:21:36,143.2,-,-
04:23:12,118.3,-,-
04:24:48,93.3,-,-
04:26:24,93.7,-,-
04:28:00,89.4,-,-
04:29:36,88.5,-,-
04:31:12,86.8,-,-
04:32:48,86.4,-,-
04:34:24,87,-,-
04:36:00,85,-,-
04:37:36,86.3,-,-
04:39:12,94.8,-,-
04:40:48,108.3,-,-
04:42:24,117.5,-,-
04:44:00,107.2,-,-
04:45:36,103.7,-,-
04:47:12,104.3,-,-
04:48:48,103.5,-,-
04:50:24,101.2,-,-
04:52:00,102.9,-,-
04:53:36,103.4,-,-
04:55:12,102.3,-,-
04:56:48,99.7,-,-
04:58:24,98.4,-,-
05:00:00,103.7,-,-
05:01:36,116.7,-,-
05:03:12,109.1,-,-
05:04:48,103.3,-,-
05:06:24,104.4,-,-
05:08:00,100.3,-,-
05:09:36,102.9,-,-
05:11:12,104.1,-,-
05:12:48,106.9,-,-
05:14:24,109.3,-,-
05:16:00,104.6,-,-
05:17:36,102.4,-,-
05:19:12,103.5,-,-
05:20:48,108.9,-,-
05:22:24,113.7,-,-
05:24:00,107.3,-,-
05:25:36,104.8,-,-
05:27:12,104.1,-,-
05:28:48,108.9,-,-
05:30:24,113.7,-,-
05:32:00,103.6,-,-
05:33:36,107.2,-,-
05:35:12,108.1,-,-
05:36:48,108,-,-
05:38:24,107.5,-,-
05:40:00,105.9,-,-
05:41:36,125.1,-,-
05:43:12,117.4,-,-
05:44:48,106.5,-,-
05:46:24,103.2,-,-
05:48:00,105.3,-,-
05:49:36,91.7,-,-
05:51:12,88.3,-,-
05:52:48,88.2,-,-
05:54:24,87.7,-,-
05:56:00,86.4,-,-
05:57:36,87.2,-,-
05:59:12,87.6,-,-
