timestamp,Active (mebibytes),Inactive (mebibytes),Active(anon) (mebibytes),Inactive(anon) (mebibytes),Active(file) (mebibytes),Inactive(file) (mebibytes),Unevictable (mebibytes),Mlocked (mebibytes),anomaly%,annotations
1781904453000,940.205013,1054.8044694,656.7347038,250.902526,283.4703092,803.9019434,26.9101562,26.9101562,-,-
1781904504000,931.820013,1055.5484375,648.318099,250.8990625,283.5019141,804.649375,26.9101562,26.9101562,-,-
1781904555000,928.097054,1056.3441081,644.5163249,250.8984375,283.5807292,805.4456706,26.9101562,26.9101562,-,-
1781904606000,936.5097591,1057.8308659,652.7255664,250.8984375,283.7841927,806.9324284,26.9101562,26.9101562,-,-
1781904657000,924.4542025,1065.5434538,640.4015072,250.8984375,284.0526953,814.6450163,26.9101562,26.9101562,-,-
1781904708000,930.7096875,1073.1986979,646.6147396,250.8984375,284.0949479,822.3002604,26.9101562,26.9101562,-,-
1781904759000,938.4738411,1075.3681413,654.3608105,250.8984375,284.1130306,824.4697038,26.9101562,26.9101562,-,-
1781904810000,936.6937826,1075.9396484,652.5736328,250.8984375,284.1201497,825.0412109,26.9101562,26.9101562,-,-
1781904861000,932.9537695,1076.655166,648.7963086,250.8984375,284.1574609,825.7567285,26.9101562,26.9101562,-,-
1781904912000,935.2877734,1080.4375781,651.0586328,250.898151,284.2291406,829.5394271,26.9101562,26.9101562,-,-
1781904963000,935.107194,1093.8442643,650.8606901,250.8966862,284.2465039,842.9475814,26.9101562,26.9101562,-,-
1781905014000,935.3744792,1107.8359505,651.114362,250.891263,284.2601172,856.9447461,26.9101562,26.9101562,-,-
1781905065000,935.1077311,1109.8533203,650.8092936,250.890625,284.2984375,858.9627116,26.9101562,26.9101562,-,-
1781905116000,940.0463021,1110.4677083,655.7275,250.890625,284.3188021,859.5770833,26.9101562,26.9101562,-,-
1781905167000,944.5099674,1111.0793229,660.1857487,250.890625,284.3242188,860.1886979,26.9101562,26.9101562,-,-
1781905218000,946.0631445,1114.0864583,661.7213281,250.890625,284.3418164,863.1958529,26.9101562,26.9101562,-,-
1781905269000,949.3210482,1154.278151,664.8969889,250.888125,284.4240592,903.3900814,26.9101562,26.9101562,-,-
1781905320000,965.1037109,1346.8682292,680.4462891,250.8739583,284.6574219,1095.9942708,26.9101562,26.9101562,-,-
1781905371000,1067.7999805,1443.957819,783.0499219,250.8482812,284.7500586,1193.1095378,26.9101562,26.9101562,-,-
1781905422000,1103.4919857,1466.0225391,818.6171159,250.84375,284.8748242,1215.1787891,26.9101562,26.9101562,-,-
1781905473000,1070.0875781,1470.3534115,785.14875,250.5820703,284.9387988,1219.7713411,26.9101562,26.9101562,-,-
1781905524000,1030.385599,1475.9851563,745.4308073,250.2864062,284.9547917,1225.69875,26.9101562,26.9101562,-,-
1781905575000,1020.2332682,1489.2092122,735.2457682,250.1615234,284.9875,1239.0476888,26.9101562,26.9101562,-,-
1781905626000,1017.1742904,1512.6867969,732.0868555,250.1533594,285.0874349,1262.5334375,26.9101562,26.9101562,-,-
1781905677000,1012.5059863,1521.0502214,727.3394173,250.1487109,285.166569,1270.9015104,26.9101562,26.9101562,-,-
1781905728000,993.9583594,1522.0044792,708.7803646,250.1484375,285.1779948,1271.8560417,26.9101562,26.9101562,-,-
1781905779000,980.2348372,1522.4795833,695.0551497,250.139974,285.1796875,1272.3396094,26.9101562,26.9101562,-,-
1781905830000,976.0292318,1526.9829427,690.8210938,250.1325195,285.208138,1276.8503906,26.9101562,26.9101562,-,-
1781905881000,979.9584603,1534.4670443,694.6827474,250.1293717,285.2757129,1284.3376302,26.9101562,26.9101562,-,-
1781905932000,987.2545182,1540.4502344,701.8734505,250.1289062,285.3810677,1290.3213281,26.9101562,26.9101562,-,-
1781905983000,993.3263672,1540.825319,707.8067708,250.126735,285.5195964,1290.6985872,26.9101562,26.9101562,-,-
1781906034000,1005.1710286,1541.218112,719.5197266,250.0898242,285.6513021,1291.1283464,26.9101562,26.9101562,-,-
1781906085000,1015.6525065,1541.7627604,729.9408854,250.0330892,285.7116211,1291.7296875,26.9101562,26.9101562,-,-
1781906136000,1022.0926562,1547.0010938,736.3639844,250.015625,285.7286719,1296.9854688,26.9101562,26.9101562,-,-
1781906187000,1027.5934115,1554.4616146,741.8174544,250.015625,285.775957,1304.4459896,26.9101562,26.9101562,-,-
1781906238000,1031.0176823,1559.665651,745.1813542,250.015625,285.8363281,1309.650026,26.9101562,26.9101562,-,-
1781906289000,1023.5826465,1560.2760482,737.7239681,250.0143945,285.8586784,1310.2616536,26.9101562,26.9101562,-,-
1781906340000,988.3222005,1560.8457031,702.3936849,250.0074219,285.9285156,1310.8382812,26.9101562,26.9101562,-,-
1781906391000,969.7063151,1561.3864714,683.7734831,250.0044336,285.932832,1311.3820378,26.9101562,26.9101562,-,-
1781906442000,975.1082682,1567.2668359,689.1764518,250.0024023,285.9318164,1317.2644792,26.9101562,26.9101562,-,-
1781906493000,1003.0430599,1575.8215885,717.061875,249.9997168,285.9811849,1325.8218294,26.9101562,26.9101562,-,-
1781906544000,1026.243112,1580.5250521,740.1716146,249.9046615,286.0714974,1330.6203125,26.9101562,26.9101562,-,-
1781906595000,1032.5304362,1580.1974609,746.3696452,249.6984375,286.160791,1330.4990234,26.9101562,26.9101562,-,-
1781906646000,1030.996901,1580.4931641,744.7759831,249.5,286.220918,1330.9931641,26.9101562,26.9101562,-,-
1781906697000,987.3195182,1581.1323242,700.978903,249.5,286.3406152,1331.6323242,26.9101562,26.9101562,-,-
1781906748000,991.5577604,1587.9364844,705.1957292,249.4979687,286.3620313,1338.4385677,26.9101562,26.9101562,-,-
1781906799000,997.7152246,1595.457474,711.3250553,249.4914941,286.3901693,1345.9660026,26.9101562,26.9101562,-,-
1781906850000,998.9236654,1598.9220052,712.4758789,249.4882812,286.4477865,1349.433724,26.9101562,26.9101562,-,-
1781906901000,1007.1911003,1599.199349,720.6989128,249.4690039,286.4921875,1349.7302995,26.9101562,26.9101562,-,-
1781906952000,1029.3620443,1599.1323438,742.8698568,249.4301563,286.4921875,1349.7020833,26.9101562,26.9101562,-,-
1781907003000,1048.8528646,1601.2333333,762.3563184,249.4179688,286.4965462,1351.8153646,26.9101562,26.9101562,-,-
1781907054000,1067.0027995,1635.4059896,780.4321549,249.4179688,286.5706445,1385.9880208,26.9101562,26.9101562,-,-
1781907105000,1082.9027344,1659.9169271,796.2776693,249.4172852,286.6250651,1410.4995443,26.9101562,26.9101562,-,-
1781907156000,1052.0657943,1667.1726823,765.4223698,249.4152604,286.6434245,1417.7573698,26.9101562,26.9101562,-,-
1781907207000,1002.1258984,1667.728431,715.4544629,249.4140625,286.6714355,1418.3143685,26.9101562,26.9101562,-,-
1781907258000,976.8852018,1668.2882812,690.1820768,249.4140625,286.703125,1418.8742187,26.9101562,26.9101562,-,-
1781907309000,997.2609701,1670.0900781,710.5449251,249.4140625,286.7160449,1420.6760156,26.9101562,26.9101562,-,-
1781907360000,1021.0670573,1677.2942708,734.2777995,249.4140625,286.7892578,1427.8802083,26.9101562,26.9101562,-,-
1781907411000,1040.4628288,1687.7085417,753.6571354,249.4140625,286.8056934,1438.2944792,26.9101562,26.9101562,-,-
1781907462000,1051.7791602,1691.36125,764.9033464,249.4140625,286.8758138,1441.9471875,26.9101562,26.9101562,-,-
1781907513000,1052.3477637,1692.4827409,765.4315039,249.4133105,286.9162598,1443.0694661,26.9101562,26.9101562,-,-
1781907564000,1049.5677214,1693.0046094,762.6200651,249.4102734,286.9476563,1443.594375,26.9101562,26.9101562,-,-
1781907615000,1048.6452311,1699.8606445,761.6647624,249.4045898,286.9804688,1450.4560547,26.9101562,26.9101562,-,-
1781907666000,1048.9314714,1721.6366146,761.9510026,249.3984375,286.9804688,1472.2381771,26.9101562,26.9101562,-,-
1781907717000,1056.6276237,1741.109362,769.6471549,249.3984375,286.9804688,1491.7109245,26.9101562,26.9101562,-,-
1781907768000,1059.8964323,1741.7938802,772.9176823,249.3984375,286.97875,1492.3954427,26.9101562,26.9101562,-,-
1781907819000,1044.6741862,1741.8389453,757.6970085,249.3984375,286.9771777,1492.4405078,26.9101562,26.9101562,-,-
1781907870000,1028.8958333,1742.0019531,741.9010091,249.3958984,286.9948242,1492.6059896,26.9101562,26.9101562,-,-
1781907921000,1015.6608822,1744.9073568,728.4768294,249.3910352,287.1840527,1495.516237,26.9101562,26.9101562,-,-
1781907972000,1018.7400651,1749.9965625,731.081888,247.5716146,287.6581771,1502.4249479,26.9101562,26.9101562,-,-
1781908023000,1078.5361816,1749.1113672,790.2502669,240.0843099,288.2859115,1509.0270573,26.9101562,26.9101562,-,-
1781908074000,1123.894694,1745.2228385,835.5870312,236.2272135,288.3076042,1508.995625,26.9101562,26.9101562,-,-
1781908125000,1140.339974,1756.3630208,851.9574382,235.5625,288.3825195,1520.8005208,26.9101562,26.9101562,-,-
1781908176000,1160.771875,1769.68,872.2676562,235.4640625,288.5042188,1534.2159375,26.9101562,26.9101562,-,-
1781908227000,1149.8340495,1779.8201432,861.2143001,235.4453125,288.6197786,1544.3748307,26.9101562,26.9101562,-,-
1781908278000,1116.4340885,1787.2191276,827.7519987,235.4453125,288.6821354,1551.7738151,26.9101562,26.9101562,-,-
1781908329000,1109.412487,1799.0751172,820.7148796,235.4453125,288.6976172,1563.6298047,26.9101562,26.9101562,-,-
1781908380000,1154.2528646,1830.4748698,865.4758464,235.4453125,288.7770833,1595.0295573,26.9101562,26.9101562,-,-
1781908431000,1244.8431641,1868.3060677,955.5578613,235.4453125,289.2853125,1632.8607552,26.9101562,26.9101562,-,-
1781908482000,1272.9788802,1803.1843099,958.9644271,215.1505534,314.0144531,1588.0338021,26.9101562,26.9101562,-,-
1781908533000,1230.6739844,1757.8928711,899.7017187,202.0422363,330.9722298,1555.8506641,26.9101562,26.9101562,-,-
1781908584000,1196.4093229,1749.6508073,860.1639583,198.4335938,336.2453255,1551.2172135,26.9101562,26.9101562,-,-
1781908635000,1202.1525391,1755.2967448,865.8205892,198.4335938,336.3319499,1556.863151,26.9101562,26.9101562,-,-
1781908686000,1197.5568099,1755.913151,861.1373763,198.4335938,336.4194336,1557.4795573,26.9101562,26.9101562,-,-
1781908737000,1188.317819,1756.3613932,851.8964486,198.4335938,336.4213704,1557.9277995,26.9101562,26.9101562,-,-
1781908788000,1169.353099,1756.7110937,832.9331771,198.4335938,336.4199219,1558.2775,26.9101562,26.9101562,-,-
1781908839000,1154.8277539,1762.3363932,818.3914225,198.431097,336.4362891,1563.9052539,26.9101562,26.9101562,-,-
1781908890000,1161.9720052,1775.5946615,825.4916341,198.4245117,336.4803711,1577.1701172,26.9101562,26.9101562,-,-
1781908941000,1199.3923958,1786.1005078,862.8011068,198.4151237,336.5913314,1587.6853841,26.9101562,26.9101562,-,-
1781908992000,1254.6066146,1786.6788542,917.8678516,198.4071875,336.738763,1588.2716667,26.9101562,26.9101562,-,-
1781909043000,1287.7792187,1786.7276823,951.1099219,198.40625,336.6693001,1588.3214323,26.9101562,26.9101562,-,-
1781909094000,1246.0282812,1777.6623437,910.9799609,198.40625,335.0483789,1579.2560937,26.9101562,26.9101562,-,-
1781909145000,1193.7632812,1771.9839193,860.8496094,198.40625,332.9136393,1573.5776693,26.9101562,26.9101562,-,-
1781909196000,1189.5572656,1775.8652865,857.2842318,198.40625,332.2730078,1577.4590365,26.9101562,26.9101562,-,-
1781909247000,1199.1697461,1779.8200977,866.8850488,198.40625,332.2846973,1581.4138477,26.9101562,26.9101562,-,-
1781909298000,1188.7473958,1780.4683854,856.4544076,198.40625,332.2929688,1582.0621354,26.9101562,26.9101562,-,-
1781909349000,1150.9237565,1781.0911328,818.6245801,198.40625,332.2991211,1582.6848828,26.9101562,26.9101562,-,-
1781909400000,1104.997526,1781.5809896,772.6635417,198.40625,332.3339844,1583.1747396,26.9101562,26.9101562,-,-
1781909451000,1128.8333854,1788.7320573,796.4585612,198.40625,332.3748242,1590.3258073,26.9101562,26.9101562,-,-
1781909502000,1144.9561198,1796.2917318,812.5297917,198.40625,332.4263281,1597.8854818,26.9101562,26.9101562,-,-
1781909553000,1163.7623763,1799.3245508,831.2974056,198.4041732,332.4650065,1600.9203776,26.9101562,26.9101562,-,-
1781909604000,1186.0558333,1799.8740625,853.5109245,198.4008594,332.5449219,1601.4732031,26.9101562,26.9101562,-,-
1781909655000,1198.0453125,1800.419401,865.4046224,198.3984375,332.640625,1602.0209635,26.9101562,26.9101562,-,-
1781909706000,1178.8453125,1801.6626172,846.2046224,198.3984375,332.640625,1603.2641797,26.9101562,26.9101562,-,-
