timestamp,timestamp,anomaly%,annotations
03:14:24,34.3,-,-
03:15:06,32.7,-,-
03:15:48,33.3,-,-
03:16:30,32.1,-,-
03:17:12,33.1,-,-
03:17:54,32.3,-,-
03:18:36,31.6,-,-
03:19:18,33.8,-,-
03:20:00,32.3,-,-
03:20:42,40,-,-
03:21:24,30.5,-,-
03:22:06,30.9,-,-
03:22:48,32.2,-,-
03:23:30,31.4,-,-
03:24:12,35,-,-
03:24:54,30,-,-
03:25:36,31.9,-,-
03:26:18,33.4,-,-
03:27:00,32,-,-
03:27:42,32.8,-,-
03:28:24,30,-,-
03:29:06,33.4,-,-
03:29:48,31.1,-,-
03:30:30,32.6,-,-
03:31:12,33.8,-,-
03:31:54,30.5,-,-
03:32:36,31.6,-,-
03:33:18,33.6,-,-
03:34:00,32.1,-,-
03:34:42,34.7,-,-
03:35:24,32.8,-,-
03:36:06,34.4,-,-
03:36:48,32.3,-,-
03:37:30,30.8,-,-
03:38:12,35.1,-,-
03:38:54,30.5,-,-
03:39:36,34.8,-,-
03:40:18,39.4,-,-
03:41:00,37.3,-,-
03:41:42,31.2,-,-
03:42:24,30.3,-,-
03:43:06,32.6,-,-
03:43:48,30.3,-,-
03:44:30,34.6,-,-
03:45:12,32,-,-
03:45:54,30.8,-,-
03:46:36,33.2,-,-
03:47:18,31.7,-,-
03:48:00,33.3,-,-
03:48:42,30.9,-,-
03:49:24,31.2,-,-
03:50:06,33.2,-,-
03:50:48,32.1,-,-
03:51:30,34.6,-,-
03:52:12,33.2,-,-
03:52:54,35.9,-,-
03:53:36,29.3,-,-
03:54:18,28.9,-,-
03:55:00,30.4,-,-
03:55:42,27.4,-,-
03:56:24,28.3,-,-
03:57:06,27.5,-,-
03:57:48,26.7,-,-
03:58:30,28,-,-
03:59:12,27.7,-,-
03:59:54,26.3,-,-
04:00:36,48.5,-,-
04:01:18,43.4,-,-
04:02:00,30.1,-,-
04:02:42,28.6,-,-
04:03:24,27,-,-
04:04:06,28.6,-,-
