timestamp,timestamp,anomaly%,annotations
1781900067000,0.0834113,-,-
1781900118000,0.12,-,-
1781900169000,0.0576923,-,-
1781900220000,0.04,-,-
1781900271000,0.0576923,-,-
1781900322000,0.06,-,-
1781900373000,0.2692308,-,-
1781900424000,0.14,-,-
1781900475000,0.0384615,-,-
1781900526000,0.1,-,-
1781900577000,0.1015214,-,-
1781900628000,0.04,-,-
1781900679000,0.0769231,-,-
1781900730000,0.1,-,-
1781900781000,0.0769231,-,-
1781900832000,0.1,-,-
1781900883000,0.1015225,-,-
1781900934000,0.04,-,-
1781900985000,0.0576923,-,-
1781901036000,0.06,-,-
1781901087000,0.0576923,-,-
1781901138000,0.1,-,-
1781901189000,0.1015221,-,-
1781901240000,0.06,-,-
1781901291000,0.0384615,-,-
1781901342000,0.044498,-,-
1781901393000,0.0929499,-,-
1781901444000,0.1,-,-
1781901495000,0.1175476,-,-
1781901546000,0.0755009,-,-
1781901597000,0.0588114,-,-
1781901648000,0.2167493,-,-
1781901699000,0.060818,-,-
1781901750000,0.08,-,-
1781901801000,0.079084,-,-
1781901852000,0.0955053,-,-
1781901903000,0.0353357,-,-
1781901954000,0.08,-,-
1781902005000,0.116426,-,-
1781902056000,0.04,-,-
1781902107000,0.0576923,-,-
1781902158000,0.091163,-,-
1781902209000,0.0854202,-,-
1781902260000,0.1,-,-
1781902311000,0.0769231,-,-
1781902362000,0.1311656,-,-
1781902413000,0.0661869,-,-
1781902464000,0.04,-,-
1781902515000,0.0384615,-,-
1781902566000,0.1637368,-,-
1781902617000,0.137276,-,-
1781902668000,0.0667478,-,-
1781902719000,0.0512041,-,-
1781902770000,0.06,-,-
1781902821000,0.0867735,-,-
1781902872000,0.1530101,-,-
1781902923000,0.097275,-,-
1781902974000,0.084499,-,-
1781903025000,0.0725972,-,-
1781903076000,0.08,-,-
1781903127000,0.0961538,-,-
1781903178000,0.0844985,-,-
1781903229000,0.0983192,-,-
1781903280000,0.04,-,-
1781903331000,0.0384615,-,-
1781903382000,0.04,-,-
1781903433000,0.0769231,-,-
1781903484000,0.04,-,-
1781903535000,0.0769231,-,-
1781903586000,0.0778313,-,-
1781903637000,0.0790084,-,-
1781903688000,0.14,-,-
1781903739000,0.116505,-,-
1781903790000,0.08,-,-
1781903841000,0.0598544,-,-
1781903892000,0.0955028,-,-
1781903943000,0.0705902,-,-
1781903994000,0.0621684,-,-
1781904045000,0.082291,-,-
1781904096000,1.5,-,-
1781904147000,0.0961538,-,-
1781904198000,0.1,-,-
1781904249000,0.0384615,-,-
1781904300000,1.7711652,-,-
1781904351000,0.0661871,-,-
1781904402000,0.0511658,-,-
1781904453000,0.046956,-,-
1781904504000,0.14,-,-
1781904555000,0.0576923,-,-
1781904606000,0.06,-,-
1781904657000,0.0384615,-,-
1781904708000,0.06,-,-
1781904759000,0.0384615,-,-
1781904810000,0.06,-,-
1781904861000,0.0384615,-,-
1781904912000,0.04,-,-
1781904963000,0.0576923,-,-
1781905014000,0.04,-,-
1781905065000,0.0576923,-,-
1781905116000,0.12,-,-
1781905167000,0.0801675,-,-
1781905218000,0.0532516,-,-
1781905269000,0.0961538,-,-
1781905320000,0.16,-,-
1781905371000,0.0961538,-,-
1781905422000,0.08,-,-
1781905473000,0.0630609,-,-
1781905524000,0.0955822,-,-
1781905575000,0.0565707,-,-
1781905626000,0.088835,-,-
1781905677000,0.0993993,-,-
1781905728000,0.1099935,-,-
1781905779000,0.0800538,-,-
1781905830000,0.1,-,-
1781905881000,0.0834112,-,-
1781905932000,0.0644988,-,-
1781905983000,0.112178,-,-
1781906034000,0.1578319,-,-
1781906085000,0.0951097,-,-
1781906136000,0.1,-,-
1781906187000,0.0834118,-,-
1781906238000,0.06,-,-
1781906289000,0.1090536,-,-
1781906340000,0.0799954,-,-
1781906391000,0.1238429,-,-
1781906442000,0.1,-,-
1781906493000,0.0961538,-,-
1781906544000,0.26,-,-
1781906595000,0.0576923,-,-
1781906646000,0.06,-,-
1781906697000,0.0576923,-,-
1781906748000,0.06,-,-
1781906799000,0.0619401,-,-
1781906850000,0.06,-,-
1781906901000,0.0790857,-,-
1781906952000,0.0444963,-,-
