timestamp,target,action,status,target_file,bytes_changed,total_bytes,total_files,details
2026-06-20T01:45:53+07:00,unstructured,init,ok,/data/unstructured,0,1048577767,31,base_state_initialized
2026-06-20T01:45:53+07:00,unstructured,append,ok,logs/app_06.log,81927,1048659694,31,
2026-06-20T01:45:53+07:00,unstructured,append,ok,logs/app_09.log,81996,1048741690,31,
2026-06-20T01:45:53+07:00,unstructured,append,ok,logs/app_04.log,81946,1048823636,31,
2026-06-20T01:45:53+07:00,unstructured,append,ok,logs/app_03.log,81934,1048905570,31,
2026-06-20T01:45:53+07:00,unstructured,in_place_edit,ok,data/sensor_01.dat,32768,1048905570,31,
2026-06-20T01:45:53+07:00,unstructured,in_place_edit,ok,data/sensor_03.dat,32768,1048905570,31,
2026-06-20T01:45:53+07:00,unstructured,in_place_edit,ok,blobs/asset_02.bin,32768,1048905570,31,
2026-06-20T01:45:53+07:00,unstructured,config_update,ok,config/svc_03.conf,5,1048905565,31,
2026-06-20T01:45:53+07:00,unstructured,report_append,ok,reports/report_01.csv,4477,1048910042,31,rows=88
2026-06-20T01:45:53+07:00,unstructured,report_append,ok,reports/report_02.csv,6189,1048916231,31,rows=121
2026-06-20T01:45:54+07:00,unstructured,create,ok,blobs/asset_new_vp09sc.bin,83886080,1132802311,32,new_file
2026-06-20T01:45:54+07:00,unstructured,delete,ok,blobs/asset_new_vp09sc.bin,83886080,1048916231,31,file_removed
2026-06-20T01:47:54+07:00,unstructured,append,ok,logs/app_08.log,81933,1048998164,31,
2026-06-20T01:47:54+07:00,unstructured,append,ok,logs/app_07.log,81921,1049080085,31,
2026-06-20T01:47:54+07:00,unstructured,append,ok,logs/app_11.log,81920,1049162005,31,
2026-06-20T01:47:54+07:00,unstructured,append,ok,logs/app_04.log,81985,1049243990,31,
2026-06-20T01:47:54+07:00,unstructured,in_place_edit,ok,data/sensor_05.dat,32768,1049243990,31,
2026-06-20T01:47:54+07:00,unstructured,in_place_edit,ok,data/sensor_04.dat,32768,1049243990,31,
2026-06-20T01:47:54+07:00,unstructured,in_place_edit,ok,blobs/asset_02.bin,32768,1049243990,31,
2026-06-20T01:47:54+07:00,unstructured,config_update,ok,config/svc_03.conf,6,1049243996,31,
2026-06-20T01:47:54+07:00,unstructured,report_append,ok,reports/report_04.csv,6871,1049250867,31,rows=136
2026-06-20T01:47:54+07:00,unstructured,report_append,ok,reports/report_01.csv,3622,1049254489,31,rows=71
2026-06-20T01:49:55+07:00,unstructured,append,ok,logs/app_02.log,81922,1049336411,31,
2026-06-20T01:49:55+07:00,unstructured,append,ok,logs/app_10.log,81970,1049418381,31,
2026-06-20T01:49:55+07:00,unstructured,append,ok,logs/app_01.log,81974,1049500355,31,
2026-06-20T01:49:55+07:00,unstructured,append,ok,logs/app_03.log,81927,1049582282,31,
2026-06-20T01:49:55+07:00,unstructured,in_place_edit,ok,data/sensor_04.dat,32768,1049582282,31,
2026-06-20T01:49:55+07:00,unstructured,in_place_edit,ok,data/sensor_04.dat,32768,1049582282,31,
2026-06-20T01:49:55+07:00,unstructured,in_place_edit,ok,blobs/asset_03.bin,32768,1049582282,31,
2026-06-20T01:49:55+07:00,unstructured,config_update,ok,config/svc_01.conf,7,1049582289,31,
2026-06-20T01:49:55+07:00,unstructured,report_append,ok,reports/report_04.csv,6613,1049588902,31,rows=131
2026-06-20T01:49:55+07:00,unstructured,report_append,ok,reports/report_01.csv,7613,1049596515,31,rows=149
2026-06-20T01:51:56+07:00,unstructured,append,ok,logs/app_06.log,81920,1049678435,31,
2026-06-20T01:51:56+07:00,unstructured,append,ok,logs/app_07.log,81927,1049760362,31,
2026-06-20T01:51:56+07:00,unstructured,append,ok,logs/app_02.log,81996,1049842358,31,
2026-06-20T01:51:56+07:00,unstructured,append,ok,logs/app_08.log,81993,1049924351,31,
2026-06-20T01:51:56+07:00,unstructured,in_place_edit,ok,data/sensor_06.dat,32768,1049924351,31,
2026-06-20T01:51:56+07:00,unstructured,in_place_edit,ok,data/sensor_02.dat,32768,1049924351,31,
2026-06-20T01:51:56+07:00,unstructured,in_place_edit,ok,blobs/asset_04.bin,32768,1049924351,31,
2026-06-20T01:51:56+07:00,unstructured,config_update,ok,config/svc_05.conf,3,1049924354,31,
2026-06-20T01:51:56+07:00,unstructured,report_append,ok,reports/report_01.csv,8160,1049932514,31,rows=160
2026-06-20T01:51:56+07:00,unstructured,report_append,ok,reports/report_02.csv,4165,1049936679,31,rows=82
2026-06-20T01:53:57+07:00,unstructured,append,ok,logs/app_08.log,81923,1050018602,31,
2026-06-20T01:53:57+07:00,unstructured,append,ok,logs/app_05.log,81924,1050100526,31,
2026-06-20T01:53:57+07:00,unstructured,append,ok,logs/app_04.log,81980,1050182506,31,
2026-06-20T01:53:58+07:00,unstructured,append,ok,logs/app_03.log,81959,1050264465,31,
2026-06-20T01:53:58+07:00,unstructured,in_place_edit,ok,data/sensor_01.dat,32768,1050264465,31,
2026-06-20T01:53:58+07:00,unstructured,in_place_edit,ok,data/sensor_05.dat,32768,1050264465,31,
2026-06-20T01:53:58+07:00,unstructured,in_place_edit,ok,blobs/asset_03.bin,32768,1050264465,31,
2026-06-20T01:53:58+07:00,unstructured,config_update,ok,config/svc_03.conf,7,1050264458,31,
2026-06-20T01:53:58+07:00,unstructured,report_append,ok,reports/report_02.csv,4153,1050268611,31,rows=82
2026-06-20T01:53:58+07:00,unstructured,report_append,ok,reports/report_04.csv,6598,1050275209,31,rows=130
2026-06-20T01:55:58+07:00,unstructured,append,ok,logs/app_12.log,81984,1050357193,31,
2026-06-20T01:55:58+07:00,unstructured,append,ok,logs/app_03.log,81933,1050439126,31,
2026-06-20T01:55:58+07:00,unstructured,append,ok,logs/app_10.log,81930,1050521056,31,
2026-06-20T01:55:58+07:00,unstructured,append,ok,logs/app_01.log,81981,1050603037,31,
2026-06-20T01:55:58+07:00,unstructured,in_place_edit,ok,data/sensor_04.dat,32768,1050603037,31,
2026-06-20T01:55:58+07:00,unstructured,in_place_edit,ok,data/sensor_03.dat,32768,1050603037,31,
2026-06-20T01:55:58+07:00,unstructured,in_place_edit,ok,blobs/asset_02.bin,32768,1050603037,31,
2026-06-20T01:55:58+07:00,unstructured,config_update,ok,config/svc_03.conf,4,1050603041,31,
2026-06-20T01:55:58+07:00,unstructured,report_append,ok,reports/report_04.csv,3689,1050606730,31,rows=72
2026-06-20T01:55:58+07:00,unstructured,report_append,ok,reports/report_03.csv,4478,1050611208,31,rows=88
2026-06-20T01:57:58+07:00,unstructured,append,ok,logs/app_12.log,81938,1050693146,31,
2026-06-20T01:57:58+07:00,unstructured,append,ok,logs/app_07.log,81986,1050775132,31,
2026-06-20T01:57:58+07:00,unstructured,append,ok,logs/app_02.log,81999,1050857131,31,
2026-06-20T01:57:59+07:00,unstructured,append,ok,logs/app_01.log,81927,1050939058,31,
2026-06-20T01:57:59+07:00,unstructured,in_place_edit,ok,data/sensor_05.dat,32768,1050939058,31,
2026-06-20T01:57:59+07:00,unstructured,in_place_edit,ok,data/sensor_03.dat,32768,1050939058,31,
2026-06-20T01:57:59+07:00,unstructured,in_place_edit,ok,blobs/asset_04.bin,32768,1050939058,31,
2026-06-20T01:57:59+07:00,unstructured,config_update,ok,config/svc_02.conf,2,1050939060,31,
2026-06-20T01:57:59+07:00,unstructured,report_append,ok,reports/report_03.csv,4377,1050943437,31,rows=86
2026-06-20T01:57:59+07:00,unstructured,report_append,ok,reports/report_02.csv,6124,1050949561,31,rows=121
2026-06-20T01:59:59+07:00,unstructured,append,ok,logs/app_05.log,81933,1060446314,56,
2026-06-20T01:59:59+07:00,unstructured,append,ok,logs/app_03.log,81985,1060528299,56,
2026-06-20T01:59:59+07:00,unstructured,append,ok,logs/app_06.log,81947,1060610246,56,
2026-06-20T01:59:59+07:00,unstructured,append,ok,logs/app_11.log,81921,1060692167,56,
2026-06-20T01:59:59+07:00,unstructured,in_place_edit,ok,data/sensor_06.dat,32768,1060692167,56,
2026-06-20T01:59:59+07:00,unstructured,in_place_edit,ok,data/sensor_04.dat,32768,1060692167,56,
2026-06-20T01:59:59+07:00,unstructured,in_place_edit,ok,blobs/asset_03.bin,32768,1060692167,56,
2026-06-20T01:59:59+07:00,unstructured,config_update,ok,config/svc_01.conf,2,1060692165,56,
2026-06-20T01:59:59+07:00,unstructured,report_append,ok,reports/report_04.csv,7015,1060699180,56,rows=138
2026-06-20T01:59:59+07:00,unstructured,report_append,ok,reports/report_03.csv,8510,1060707690,56,rows=167
2026-06-20T02:01:59+07:00,unstructured,append,ok,logs/app_06.log,81996,1060789686,56,
2026-06-20T02:01:59+07:00,unstructured,append,ok,logs/app_11.log,81934,1060871620,56,
2026-06-20T02:01:59+07:00,unstructured,append,ok,logs/app_09.log,81945,1060953565,56,
2026-06-20T02:01:59+07:00,unstructured,append,ok,logs/app_01.log,81983,1061035548,56,
2026-06-20T02:01:59+07:00,unstructured,in_place_edit,ok,data/sensor_05.dat,32768,1061035548,56,
2026-06-20T02:01:59+07:00,unstructured,in_place_edit,ok,data/sensor_04.dat,32768,1061035548,56,
2026-06-20T02:01:59+07:00,unstructured,in_place_edit,ok,blobs/asset_02.bin,32768,1061035548,56,
2026-06-20T02:01:59+07:00,unstructured,config_update,ok,config/svc_04.conf,0,1061035548,56,
2026-06-20T02:01:59+07:00,unstructured,report_append,ok,reports/report_03.csv,6638,1061042186,56,rows=130
2026-06-20T02:01:59+07:00,unstructured,report_append,ok,reports/report_02.csv,3104,1061045290,56,rows=61
2026-06-20T02:03:59+07:00,unstructured,append,ok,logs/app_02.log,81921,1061127211,56,
2026-06-20T02:03:59+07:00,unstructured,append,ok,logs/app_11.log,81929,1061209140,56,
2026-06-20T02:03:59+07:00,unstructured,append,ok,logs/app_09.log,81997,1061291137,56,
2026-06-20T02:03:59+07:00,unstructured,append,ok,logs/app_06.log,81920,1061373057,56,
2026-06-20T02:03:59+07:00,unstructured,in_place_edit,ok,data/sensor_04.dat,32768,1061373057,56,
2026-06-20T02:03:59+07:00,unstructured,in_place_edit,ok,data/sensor_05.dat,32768,1061373057,56,
2026-06-20T02:03:59+07:00,unstructured,in_place_edit,ok,blobs/asset_01.bin,32768,1061373057,56,
2026-06-20T02:03:59+07:00,unstructured,config_update,ok,config/svc_05.conf,3,1061373060,56,
2026-06-20T02:03:59+07:00,unstructured,report_append,ok,reports/report_03.csv,5395,1061378455,56,rows=106
2026-06-20T02:03:59+07:00,unstructured,report_append,ok,reports/report_01.csv,3352,1061381807,56,rows=66
2026-06-20T02:03:59+07:00,unstructured,create,ok,blobs/asset_new_08pajo.bin,83886080,1145267887,57,new_file
2026-06-20T02:05:59+07:00,unstructured,append,ok,logs/app_03.log,81993,1145349880,57,
2026-06-20T02:05:59+07:00,unstructured,append,ok,logs/app_10.log,81979,1145431859,57,
2026-06-20T02:05:59+07:00,unstructured,append,ok,logs/app_09.log,81921,1145513780,57,
2026-06-20T02:05:59+07:00,unstructured,append,ok,logs/app_04.log,81929,1145595709,57,
2026-06-20T02:05:59+07:00,unstructured,in_place_edit,ok,data/sensor_01.dat,32768,1145595709,57,
2026-06-20T02:05:59+07:00,unstructured,in_place_edit,ok,data/sensor_01.dat,32768,1145595709,57,
2026-06-20T02:05:59+07:00,unstructured,in_place_edit,ok,blobs/asset_new_08pajo.bin,32768,1145595709,57,
2026-06-20T02:05:59+07:00,unstructured,config_update,ok,config/svc_01.conf,0,1145595709,57,
2026-06-20T02:05:59+07:00,unstructured,report_append,ok,reports/report_01.csv,9328,1145605037,57,rows=183
2026-06-20T02:05:59+07:00,unstructured,report_append,ok,reports/report_02.csv,7577,1145612614,57,rows=149
2026-06-20T02:07:59+07:00,unstructured,append,ok,logs/app_10.log,81925,1145694539,57,
2026-06-20T02:07:59+07:00,unstructured,append,ok,logs/app_11.log,81928,1145776467,57,
2026-06-20T02:07:59+07:00,unstructured,append,ok,logs/app_04.log,81980,1145858447,57,
2026-06-20T02:08:00+07:00,unstructured,append,ok,logs/app_06.log,81971,1145940418,57,
2026-06-20T02:08:00+07:00,unstructured,in_place_edit,ok,data/sensor_02.dat,32768,1145940418,57,
2026-06-20T02:08:00+07:00,unstructured,in_place_edit,ok,data/sensor_03.dat,32768,1145940418,57,
2026-06-20T02:08:00+07:00,unstructured,in_place_edit,ok,blobs/asset_03.bin,32768,1145940418,57,
2026-06-20T02:08:00+07:00,unstructured,config_update,ok,config/svc_02.conf,1,1145940417,57,
2026-06-20T02:08:00+07:00,unstructured,report_append,ok,reports/report_03.csv,4458,1145944875,57,rows=88
2026-06-20T02:08:00+07:00,unstructured,report_append,ok,reports/report_02.csv,9589,1145954464,57,rows=189
2026-06-20T02:10:00+07:00,unstructured,append,ok,logs/app_11.log,82000,1146036464,57,
2026-06-20T02:10:00+07:00,unstructured,append,ok,logs/app_06.log,81933,1146118397,57,
2026-06-20T02:10:00+07:00,unstructured,append,ok,logs/app_02.log,81920,1146200317,57,
2026-06-20T02:10:00+07:00,unstructured,append,ok,logs/app_05.log,81990,1146282307,57,
2026-06-20T02:10:00+07:00,unstructured,in_place_edit,ok,data/sensor_03.dat,32768,1146282307,57,
2026-06-20T02:10:00+07:00,unstructured,in_place_edit,ok,data/sensor_05.dat,32768,1146282307,57,
2026-06-20T02:10:00+07:00,unstructured,in_place_edit,ok,blobs/asset_new_08pajo.bin,32768,1146282307,57,
2026-06-20T02:10:00+07:00,unstructured,config_update,ok,config/svc_04.conf,5,1146282302,57,
2026-06-20T02:10:00+07:00,unstructured,report_append,ok,reports/report_02.csv,8620,1146290922,57,rows=169
2026-06-20T02:10:00+07:00,unstructured,report_append,ok,reports/report_01.csv,8704,1146299626,57,rows=170
2026-06-20T02:10:00+07:00,unstructured,create,ok,blobs/asset_new_vbrjxt.bin,83886080,1230185706,58,new_file
2026-06-20T02:12:00+07:00,unstructured,append,ok,logs/app_12.log,81991,1230267697,58,
2026-06-20T02:12:00+07:00,unstructured,append,ok,logs/app_10.log,81928,1230349625,58,
2026-06-20T02:12:00+07:00,unstructured,append,ok,logs/app_11.log,81939,1230431564,58,
2026-06-20T02:12:00+07:00,unstructured,append,ok,logs/app_01.log,81921,1230513485,58,
2026-06-20T02:12:00+07:00,unstructured,in_place_edit,ok,data/sensor_05.dat,32768,1230513485,58,
2026-06-20T02:12:00+07:00,unstructured,in_place_edit,ok,data/sensor_03.dat,32768,1230513485,58,
2026-06-20T02:12:00+07:00,unstructured,in_place_edit,ok,blobs/asset_03.bin,32768,1230513485,58,
2026-06-20T02:12:00+07:00,unstructured,config_update,ok,config/svc_05.conf,2,1230513483,58,
2026-06-20T02:12:00+07:00,unstructured,report_append,ok,reports/report_01.csv,6062,1230519545,58,rows=119
2026-06-20T02:12:00+07:00,unstructured,report_append,ok,reports/report_02.csv,8860,1230528405,58,rows=174
2026-06-20T02:12:00+07:00,unstructured,rename,ok,logs/app_06.log,32030914,1230528478,59,archived_to=app_06.log.old.20260620_021200
2026-06-20T02:14:00+07:00,unstructured,append,ok,logs/app_04.log,81995,1230610473,59,
2026-06-20T02:14:00+07:00,unstructured,append,ok,logs/app_06.log,81988,1230692461,59,
2026-06-20T02:14:00+07:00,unstructured,append,ok,logs/app_08.log,81990,1230774451,59,
2026-06-20T02:14:00+07:00,unstructured,append,ok,logs/app_12.log,81987,1230856438,59,
2026-06-20T02:14:00+07:00,unstructured,in_place_edit,ok,data/sensor_05.dat,32768,1230856438,59,
2026-06-20T02:14:00+07:00,unstructured,in_place_edit,ok,data/sensor_03.dat,32768,1230856438,59,
2026-06-20T02:14:00+07:00,unstructured,in_place_edit,ok,blobs/asset_03.bin,32768,1230856438,59,
2026-06-20T02:14:00+07:00,unstructured,config_update,ok,config/svc_04.conf,5,1230856443,59,
2026-06-20T02:14:00+07:00,unstructured,report_append,ok,reports/report_04.csv,4435,1230860878,59,rows=87
2026-06-20T02:14:00+07:00,unstructured,report_append,ok,reports/report_02.csv,9830,1230870708,59,rows=193
2026-06-20T02:16:00+07:00,unstructured,append,ok,logs/app_08.log,81979,1230952687,59,
2026-06-20T02:16:00+07:00,unstructured,append,ok,logs/app_09.log,81994,1231034681,59,
2026-06-20T02:16:00+07:00,unstructured,append,ok,logs/app_10.log,81925,1231116606,59,
2026-06-20T02:16:00+07:00,unstructured,append,ok,logs/app_04.log,81947,1231198553,59,
2026-06-20T02:16:00+07:00,unstructured,in_place_edit,ok,data/sensor_01.dat,32768,1231198553,59,
2026-06-20T02:16:00+07:00,unstructured,in_place_edit,ok,data/sensor_04.dat,32768,1231198553,59,
2026-06-20T02:16:00+07:00,unstructured,in_place_edit,ok,blobs/asset_03.bin,32768,1231198553,59,
2026-06-20T02:16:00+07:00,unstructured,config_update,ok,config/svc_04.conf,1,1231198552,59,
2026-06-20T02:16:00+07:00,unstructured,report_append,ok,reports/report_03.csv,7225,1231205777,59,rows=142
2026-06-20T02:16:00+07:00,unstructured,report_append,ok,reports/report_04.csv,4415,1231210192,59,rows=87
2026-06-20T02:18:00+07:00,unstructured,append,ok,logs/app_10.log,81995,1231292187,59,
2026-06-20T02:18:00+07:00,unstructured,append,ok,logs/app_06.log,81991,1231374178,59,
2026-06-20T02:18:00+07:00,unstructured,append,ok,logs/app_03.log,81925,1231456103,59,
2026-06-20T02:18:00+07:00,unstructured,append,ok,logs/app_07.log,81927,1231538030,59,
2026-06-20T02:18:00+07:00,unstructured,in_place_edit,ok,data/sensor_03.dat,32768,1231538030,59,
2026-06-20T02:18:00+07:00,unstructured,in_place_edit,ok,data/sensor_03.dat,32768,1231538030,59,
2026-06-20T02:18:00+07:00,unstructured,in_place_edit,ok,blobs/asset_01.bin,32768,1231538030,59,
2026-06-20T02:18:00+07:00,unstructured,config_update,ok,config/svc_01.conf,3,1231538027,59,
2026-06-20T02:18:00+07:00,unstructured,report_append,ok,reports/report_01.csv,6170,1231544197,59,rows=122
2026-06-20T02:18:00+07:00,unstructured,report_append,ok,reports/report_04.csv,6696,1231550893,59,rows=132
2026-06-20T02:18:01+07:00,unstructured,create,ok,blobs/asset_new_fz0dri.bin,83886080,1315436973,60,new_file
2026-06-20T02:20:01+07:00,unstructured,append,ok,logs/app_12.log,81930,1315518903,60,
2026-06-20T02:20:01+07:00,unstructured,append,ok,logs/app_09.log,81927,1315600830,60,
2026-06-20T02:20:01+07:00,unstructured,append,ok,logs/app_06.log,81940,1315682770,60,
2026-06-20T02:20:01+07:00,unstructured,append,ok,logs/app_03.log,81998,1315764768,60,
2026-06-20T02:20:01+07:00,unstructured,in_place_edit,ok,data/sensor_05.dat,32768,1315764768,60,
2026-06-20T02:20:01+07:00,unstructured,in_place_edit,ok,data/sensor_04.dat,32768,1315764768,60,
2026-06-20T02:20:01+07:00,unstructured,in_place_edit,ok,blobs/asset_new_fz0dri.bin,32768,1315764768,60,
2026-06-20T02:20:01+07:00,unstructured,config_update,ok,config/svc_02.conf,6,1315764762,60,
2026-06-20T02:20:01+07:00,unstructured,report_append,ok,reports/report_03.csv,3263,1315768025,60,rows=64
2026-06-20T02:20:01+07:00,unstructured,report_append,ok,reports/report_01.csv,3525,1315771550,60,rows=69
2026-06-20T02:22:01+07:00,unstructured,append,ok,logs/app_06.log,81995,1315853545,60,
2026-06-20T02:22:01+07:00,unstructured,append,ok,logs/app_04.log,81950,1315935495,60,
2026-06-20T02:22:01+07:00,unstructured,append,ok,logs/app_08.log,81989,1316017484,60,
2026-06-20T02:22:01+07:00,unstructured,append,ok,logs/app_12.log,81999,1316099483,60,
2026-06-20T02:22:01+07:00,unstructured,in_place_edit,ok,data/sensor_01.dat,32768,1316099483,60,
2026-06-20T02:22:01+07:00,unstructured,in_place_edit,ok,data/sensor_04.dat,32768,1316099483,60,
2026-06-20T02:22:01+07:00,unstructured,in_place_edit,ok,blobs/asset_01.bin,32768,1316099483,60,
2026-06-20T02:22:01+07:00,unstructured,config_update,ok,config/svc_05.conf,5,1316099478,60,
2026-06-20T02:22:01+07:00,unstructured,report_append,ok,reports/report_02.csv,3109,1316102587,60,rows=61
2026-06-20T02:22:01+07:00,unstructured,report_append,ok,reports/report_01.csv,9739,1316112326,60,rows=192
2026-06-20T02:24:01+07:00,unstructured,append,ok,logs/app_07.log,81945,1316194271,60,
2026-06-20T02:24:01+07:00,unstructured,append,ok,logs/app_10.log,81946,1316276217,60,
2026-06-20T02:24:01+07:00,unstructured,append,ok,logs/app_06.log,81967,1316358184,60,
2026-06-20T02:24:01+07:00,unstructured,append,ok,logs/app_02.log,81989,1316440173,60,
2026-06-20T02:24:01+07:00,unstructured,in_place_edit,ok,data/sensor_04.dat,32768,1316440173,60,
2026-06-20T02:24:01+07:00,unstructured,in_place_edit,ok,data/sensor_06.dat,32768,1316440173,60,
2026-06-20T02:24:01+07:00,unstructured,in_place_edit,ok,blobs/asset_new_vbrjxt.bin,32768,1316440173,60,
2026-06-20T02:24:01+07:00,unstructured,config_update,ok,config/svc_04.conf,5,1316440168,60,
2026-06-20T02:24:01+07:00,unstructured,report_append,ok,reports/report_03.csv,6286,1316446454,60,rows=124
2026-06-20T02:24:01+07:00,unstructured,report_append,ok,reports/report_04.csv,8436,1316454890,60,rows=166
2026-06-20T02:24:01+07:00,unstructured,delete,ok,logs/app_06.log.old.20260620_021200,32030914,1284423976,59,file_removed
2026-06-20T02:26:01+07:00,unstructured,append,ok,logs/app_12.log,81929,1284505905,59,
2026-06-20T02:26:01+07:00,unstructured,append,ok,logs/app_09.log,81921,1284587826,59,
2026-06-20T02:26:01+07:00,unstructured,append,ok,logs/app_02.log,81930,1284669756,59,
2026-06-20T02:26:01+07:00,unstructured,append,ok,logs/app_08.log,81999,1284751755,59,
2026-06-20T02:26:01+07:00,unstructured,in_place_edit,ok,data/sensor_05.dat,32768,1284751755,59,
2026-06-20T02:26:01+07:00,unstructured,in_place_edit,ok,data/sensor_03.dat,32768,1284751755,59,
2026-06-20T02:26:01+07:00,unstructured,in_place_edit,ok,blobs/asset_new_vbrjxt.bin,32768,1284751755,59,
2026-06-20T02:26:01+07:00,unstructured,config_update,ok,config/svc_03.conf,4,1284751751,59,
2026-06-20T02:26:01+07:00,unstructured,report_append,ok,reports/report_02.csv,7605,1284759356,59,rows=149
2026-06-20T02:26:01+07:00,unstructured,report_append,ok,reports/report_01.csv,8448,1284767804,59,rows=166
2026-06-20T02:28:01+07:00,unstructured,append,ok,logs/app_03.log,81930,1284849734,59,
2026-06-20T02:28:01+07:00,unstructured,append,ok,logs/app_06.log,81924,1284931658,59,
2026-06-20T02:28:01+07:00,unstructured,append,ok,logs/app_11.log,81995,1285013653,59,
2026-06-20T02:28:01+07:00,unstructured,append,ok,logs/app_12.log,81942,1285095595,59,
2026-06-20T02:28:01+07:00,unstructured,in_place_edit,ok,data/sensor_06.dat,32768,1285095595,59,
2026-06-20T02:28:01+07:00,unstructured,in_place_edit,ok,data/sensor_03.dat,32768,1285095595,59,
2026-06-20T02:28:01+07:00,unstructured,in_place_edit,ok,blobs/asset_01.bin,32768,1285095595,59,
2026-06-20T02:28:01+07:00,unstructured,config_update,ok,config/svc_04.conf,3,1285095598,59,
2026-06-20T02:28:01+07:00,unstructured,report_append,ok,reports/report_04.csv,4296,1285099894,59,rows=85
2026-06-20T02:28:01+07:00,unstructured,report_append,ok,reports/report_01.csv,6649,1285106543,59,rows=131
2026-06-20T02:30:01+07:00,unstructured,append,ok,logs/app_08.log,81922,1285188465,59,
2026-06-20T02:30:01+07:00,unstructured,append,ok,logs/app_09.log,81951,1285270416,59,
2026-06-20T02:30:01+07:00,unstructured,append,ok,logs/app_02.log,81991,1285352407,59,
2026-06-20T02:30:02+07:00,unstructured,append,ok,logs/app_01.log,81930,1285434337,59,
2026-06-20T02:30:02+07:00,unstructured,in_place_edit,ok,data/sensor_03.dat,32768,1285434337,59,
2026-06-20T02:30:02+07:00,unstructured,in_place_edit,ok,data/sensor_05.dat,32768,1285434337,59,
2026-06-20T02:30:02+07:00,unstructured,in_place_edit,ok,blobs/asset_01.bin,32768,1285434337,59,
2026-06-20T02:30:02+07:00,unstructured,config_update,ok,config/svc_03.conf,1,1285434338,59,
2026-06-20T02:30:02+07:00,unstructured,report_append,ok,reports/report_01.csv,7719,1285442057,59,rows=151
2026-06-20T02:30:02+07:00,unstructured,report_append,ok,reports/report_04.csv,7081,1285449138,59,rows=139
2026-06-20T02:32:02+07:00,unstructured,append,ok,logs/app_06.log,81994,1285531132,59,
2026-06-20T02:32:02+07:00,unstructured,append,ok,logs/app_01.log,81933,1285613065,59,
2026-06-20T02:32:02+07:00,unstructured,append,ok,logs/app_05.log,81954,1285695019,59,
2026-06-20T02:32:02+07:00,unstructured,append,ok,logs/app_07.log,81947,1285776966,59,
2026-06-20T02:32:02+07:00,unstructured,in_place_edit,ok,data/sensor_04.dat,32768,1285776966,59,
2026-06-20T02:32:02+07:00,unstructured,in_place_edit,ok,data/sensor_03.dat,32768,1285776966,59,
2026-06-20T02:32:02+07:00,unstructured,in_place_edit,ok,blobs/asset_01.bin,32768,1285776966,59,
2026-06-20T02:32:02+07:00,unstructured,config_update,ok,config/svc_01.conf,2,1285776968,59,
2026-06-20T02:32:02+07:00,unstructured,report_append,ok,reports/report_01.csv,10083,1285787051,59,rows=199
2026-06-20T02:32:02+07:00,unstructured,report_append,ok,reports/report_04.csv,7879,1285794930,59,rows=155
2026-06-20T02:32:03+07:00,unstructured,create,ok,reports/report_new_4k9rmx.csv,5242927,1291037857,60,new_file
2026-06-20T02:34:03+07:00,unstructured,append,ok,logs/app_10.log,81930,1291119787,60,
2026-06-20T02:34:03+07:00,unstructured,append,ok,logs/app_06.log,81923,1291201710,60,
2026-06-20T02:34:03+07:00,unstructured,append,ok,logs/app_05.log,82000,1291283710,60,
2026-06-20T02:34:03+07:00,unstructured,append,ok,logs/app_01.log,81998,1291365708,60,
2026-06-20T02:34:03+07:00,unstructured,in_place_edit,ok,data/sensor_03.dat,32768,1291365708,60,
2026-06-20T02:34:03+07:00,unstructured,in_place_edit,ok,data/sensor_06.dat,32768,1291365708,60,
2026-06-20T02:34:03+07:00,unstructured,in_place_edit,ok,blobs/asset_new_vbrjxt.bin,32768,1291365708,60,
2026-06-20T02:34:03+07:00,unstructured,config_update,ok,config/svc_04.conf,3,1291365711,60,
2026-06-20T02:34:03+07:00,unstructured,report_append,ok,reports/report_new_4k9rmx.csv,8540,1291374251,60,rows=167
2026-06-20T02:34:03+07:00,unstructured,report_append,ok,reports/report_03.csv,5500,1291379751,60,rows=108
2026-06-20T02:36:03+07:00,unstructured,append,ok,logs/app_01.log,81923,1291461674,60,
2026-06-20T02:36:03+07:00,unstructured,append,ok,logs/app_12.log,81933,1291543607,60,
2026-06-20T02:36:03+07:00,unstructured,append,ok,logs/app_09.log,81977,1291625584,60,
2026-06-20T02:36:03+07:00,unstructured,append,ok,logs/app_08.log,81936,1291707520,60,
2026-06-20T02:36:03+07:00,unstructured,in_place_edit,ok,data/sensor_05.dat,32768,1291707520,60,
2026-06-20T02:36:03+07:00,unstructured,in_place_edit,ok,data/sensor_02.dat,32768,1291707520,60,
2026-06-20T02:36:03+07:00,unstructured,in_place_edit,ok,blobs/asset_02.bin,32768,1291707520,60,
2026-06-20T02:36:03+07:00,unstructured,config_update,ok,config/svc_01.conf,1,1291707521,60,
2026-06-20T02:36:03+07:00,unstructured,report_append,ok,reports/report_01.csv,7861,1291715382,60,rows=154
2026-06-20T02:36:03+07:00,unstructured,report_append,ok,reports/report_02.csv,5244,1291720626,60,rows=103
2026-06-20T02:36:03+07:00,unstructured,rename,ok,logs/app_03.log,32194879,1291720699,61,archived_to=app_03.log.old.20260620_023603
2026-06-20T02:36:03+07:00,unstructured,delete,ok,blobs/asset_new_vbrjxt.bin,83886080,1207834619,60,file_removed
